SMILES,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,C1SP2,C1SP3,C2SP2,C2SP3,C3SP2,C3SP3,ECCEN,fragC,khs.aaaC,khs.aaCH,khs.aaN,khs.aaNH,khs.aaO,khs.aasC,khs.ddsN,khs.ddssS,khs.dNH,khs.dO,khs.dsCH,khs.dsN,khs.dssC,khs.sBr,khs.sCH3,khs.sCl,khs.sF,khs.sNH2,khs.sOH,khs.ssCH2,khs.ssNH,khs.ssO,khs.ssS,khs.sssCH,khs.sssN,khs.ssssC,Kier1,Kier2,Kier3,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MDEO-11,MDEO-12,MDEO-22,PetitjeanNumber,SC-3,SC-4,SC-5,SC-6,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,SPC-4,SPC-5,SPC-6,TopoPSA,topoShape,VAdjMat,VC-3,VC-4,VC-5,VC-6,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,VPC-4,VPC-5,VPC-6,WPATH,WPOL,Zagreb
InChI%3D1S%2FC10H12O2%2Fc1-2-3-8-4-5-9-10%286-8%2912-7-11-9%2Fh4-6H%2C2-3%2C7H2%2C1H3,0.344092339277267,-0.256348609924316,0.0865051746368408,-0.00201316713355482,-0.000186635719728656,13.5489377975464,14.3283681869507,19.1028366088867,15.3283681869507,10.9962759017944,613.731811523438,692.272216796875,906.129028320312,735.337097167969,485.552154541016,0,1,0,7,0,1,140,493.019989013672,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,8.59171581268311,3.80622839927673,1.85950410366058,0,1.86186528205872,0.669432938098907,0,5.57554531097412,8.83114051818848,0,1.65096366405487,0,0,0,0,0,0,0,0,0,0,0.5,0.428571432828903,0.537457466125488,0,0.0833333358168602,0,0,0,0.117851130664349,0.234708055853844,0.310301214456558,8.38890552520752,5.89817810058594,4.91881608963013,4.09520864486694,3.47019290924072,2.41545534133911,1.60457706451416,1.09054040908813,1.32770919799805,2.12406396865845,2.34669089317322,18.4599990844727,0.75,4.58496236801147,0.235702261328697,0,0.0138888889923692,0,0,0,0.0294627826660872,0.0580769516527653,0.0647992268204689,7.16986751556396,4.28429269790649,2.93761372566223,1.9756555557251,1.38513076305389,0.811331570148468,0.448507010936737,0.258580714464188,0.473270982503891,0.643812596797943,0.595945954322815,197,14,60
InChI%3D1S%2FC3H8N2O%2Fc1-2-5%284%293-6%2Fh3H%2C2%2C4H2%2C1H3,0.191675037145615,-0.126619562506676,0.0494062379002571,-0.0129287652671337,-0.00569543149322271,7.49444532394409,6.02445030212402,6.05202198028564,5.0517430305481,1.33209192752838,172.325439453125,158.43928527832,145.985885620117,90.6749114990234,17.6913776397705,0,2,0,0,0,0,29,139.029998779297,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,6,3.20000004768372,3,0,1.15470051765442,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.288675129413605,0,0,0,0,0,0,0,0,4.99156379699707,2.80806040763855,1.92166829109192,1.39384686946869,0.288675129413605,0,0,0,0.577350258827209,0.288675129413605,0,46.3300018310547,1,3.58496260643005,0.105409257113934,0,0,0,0,0,0,0,0,3.7172691822052,1.77543461322784,0.935856580734253,0.500542044639587,0.0745356008410454,0,0,0,0.148442402482033,0.0430331490933895,0,31,4,20
InChI%3D1S%2FC5H12N2O%2Fc1-2-3-4-7%286%295-8%2Fh5H%2C2-4%2C6H2%2C1H3,0.191603481769562,-0.126739531755447,0.0497457943856716,-0.0135311232879758,-0.00485982652753592,9.49444484710693,8.02445030212402,8.05202198028564,7.21792840957642,4.66446256637573,286.040374755859,272.270477294922,260.468963623047,200.39958190918,129.017608642578,0,2,0,2,0,0,63,305.029998779297,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,8,5.14285707473755,5,0,1.70914804935455,0,0,3.14734530448914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.288675129413605,0,0,0,0,0,0,0,0,6.40577745437622,3.80806040763855,2.65564846992493,1.74740028381348,0.75670999288559,0.492799282073975,0.144337564706802,0,0.492799282073975,0.348461717367172,0.288675129413605,46.3300018310547,1,4,0.105409257113934,0,0,0,0,0,0,0,0,5.13148260116577,2.77543449401855,1.69678902626038,0.905259847640991,0.3933926820755,0.219841986894608,0.0372678004205227,0,0.117568746209145,0.0831336602568626,0.0742212012410164,76,6,28
InChI%3D1S%2FCH5N3O%2Fc2-1%285%294-3%2Fh3H2%2C%28H3%2C2%2C4%2C5%29,0.128116071224213,-0.0889514610171318,0.0218615531921387,0.00303186709061265,0,6.85443305969238,5.02445030212402,5.63310527801514,2.91345405578613,0,112.678321838379,98.657096862793,85.888069152832,36.246208190918,0,0,0,0,0,0,0,19,61.0400009155273,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,5,2.25,4,0,0,0,0,0,0,0,0,0,0,0.333333343267441,1.41421353816986,0,0,0,0,0,0,0,0.333333343267441,0.40824830532074,0,0,0,0,0,0,0,0,4.28445720672607,2.27005553245544,1.80209517478943,0.816496610641479,0,0,0,0,0.40824830532074,0,0,82.129997253418,0.5,3.32192802429199,0.0559016987681389,0,0,0,0,0,0,0,0,2.52456378936768,1.01228189468384,0.492944359779358,0.136718511581421,0,0,0,0,0.0322748608887196,0,0,18,2,16
InChI%3D1S%2FC4H8N2O%2Fc7-5-6-3-1-2-4-6%2Fh1-4H2,0.0585289783775806,-0.0315862894058228,0.032451119273901,-0.0246056914329529,-0.00552362622693181,8.49444484710693,8.24582481384277,9.21820735931396,4.99655437469482,2.66418385505676,241.054504394531,255.353698730469,290.967102050781,100.647361755371,39.5500373840332,0,2,0,2,0,0,44,183.029998779297,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,1,0,5.14285707473755,2.34375,1.1851851940155,0,0,0,0,4.24264049530029,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.20412415266037,0,0,0,0,0,0.144337564706802,0.102062076330185,0.102062076330185,5.11288404464722,3.4318516254425,2.55873084068298,2.05209517478943,1.41861128807068,0.492799282073975,0.20412415266037,0,0.492799282073975,0.594861328601837,0.20412415266037,32.6699981689453,1,3.80735492706299,0.100000001490116,0,0,0,0,0,0.111803397536278,0.0500000007450581,0.020412415266037,4.13110256195068,2.51502966880798,1.74241960048676,1.19792556762695,0.782087981700897,0.157735019922256,0.040824830532074,0,0.182246178388596,0.207735031843185,0.040824830532074,43,4,30
InChI%3D1S%2FC4H6Cl2%2Fc5-3-1-2-4-6%2Fh1-2H%2C3-4H2,0.0981695801019669,-0.0503204874694347,-3.27980269503314e-05,0.0264205373823643,-0.0490519925951958,21.4255065917969,8.90347480773926,7.90347480773926,6.90347480773926,5.90347480773926,264.469085693359,232.870346069336,181.012573242188,128.393676757812,76.0479736328125,0,2,2,0,0,0,38,91.0199966430664,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,6,5,5.33333349227905,0,0,0,0,3.96540641784668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400000005960464,0,0,0,0,0,0,0,0,0,4.8284273147583,2.91421365737915,1.70710682868958,0.95710676908493,0.5,0.25,0,0,0,0,0,0,0.666666686534882,3.58496260643005,0,0,0,0,0,0,0,0,0,4.83670091629028,2.7533974647522,1.39722466468811,0.701189160346985,0.377964466810226,0.214285716414452,0,0,0,0,0,35,3,18
InChI%3D1S%2FC17H22N2%2Fc1-18%282%2916-9-5-14%286-10-16%2913-15-7-11-17%2812-8-15%2919%283%294%2Fh5-12H%2C13H2%2C1-4H3,0.187342584133148,-0.124896734952927,0.0202112141996622,0.0100406864657998,0.000955524446908385,19.7199764251709,20.9971122741699,27.6647415161133,26.6647415161133,20.3323707580566,1239.6875,1389.14331054688,1820.95654296875,1712.71203613281,1298.74731445312,0,0,0,11,0,2,364,1422.02001953125,0,8,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,15.3900003433228,7.13580226898193,4.5,0.908560276031494,6.56572437286377,3.11060929298401,0,11.8767204284668,14.3116302490234,0,1.53261888027191,0,0,0,0,0,0,0,0.100000001490116,0,0,0,0.5,1.40824830532074,0,0.333333343267441,0,0,0,0,0.16666667163372,0.214076176285744,13.8280630111694,9.05855083465576,8.28534698486328,6.33510780334473,4.65260648727417,3.58629703521729,2.48700189590454,1.60180592536926,2.89393281936646,3.25243210792542,3.60032296180725,6.48000001907349,1,5.24792766571045,0.831987082958221,0,0.149071201682091,0,0,0,0,0.0555555559694767,0.0641289129853249,12.2203359603882,6.58590936660767,5.29852533340454,3.31372451782227,2.0595850944519,1.34905076026917,0.846605122089386,0.462066680192947,1.37668943405151,1.26497995853424,1.19495368003845,816,26,94
InChI%3D1S%2FC3H5Br2Cl%2Fc4-1-3%285%292-6%2Fh3H%2C1-2H2,0.116667233407497,-0.0204532295465469,-0.0550944581627846,-0.00328892027027905,0.0205029882490635,100.228935241699,18.2570877075195,23.9097633361816,73.4994583129883,19.6369514465332,433.149627685547,403.634490966797,368.651885986328,222.678283691406,43.3590660095215,0,2,0,1,0,0,29,70.0299987792969,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,1,0,0,6,3.20000004768372,3,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.288675129413605,0,0,0,0,0,0,0,0,4.99156379699707,2.80806040763855,1.92166829109192,1.39384686946869,0.288675129413605,0,0,0,0.577350258827209,0.288675129413605,0,0,1,3.58496260643005,0.566946685314178,0,0,0,0,0,0,0,0,7.05337905883789,4.14090394973755,3.15693640708923,3.37808275222778,0.642857134342194,0,0,0,1.75631833076477,1.26254642009735,0,31,4,20
InChI%3D1S%2FC8H18O%2Fc1-3-5-6-8%284-2%297-9%2Fh8-9H%2C3-7H2%2C1-2H3,0.0831926763057709,-0.0340108722448349,-0.00637883879244328,-0.00116552773397416,-4.08006890211254e-05,9.77446937561035,8.33209228515625,8.33209228515625,8.66418361663818,6.66418409347534,391.716217041016,381.131378173828,380.83154296875,334.722686767578,226.124649047852,0,3,0,4,0,1,74,604.010009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0,0,1,0,0,9,6.125,4.5,0.16666667163372,3.60465431213379,0.70710676908493,0,4.61053943634033,3.49413561820984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.20412415266037,0,0,0,0,0,0,0,0,7.11288404464722,4.34606504440308,2.8247504234314,2.12062644958496,1.18972265720367,0.577350258827209,0.288675129413605,0,0.55258584022522,0.594861328601837,0.306186228990555,20.2299995422363,1,4.16992521286011,0.20412415266037,0,0,0,0,0,0,0,0,6.56009769439697,3.95518612861633,2.59907650947571,1.8014749288559,0.917309939861298,0.497562438249588,0.208887293934822,0,0.439748793840408,0.402236461639404,0.249767690896988,104,8,32
InChI%3D1S%2FC6H10N6O%2Fc1-12%282%2911-10-6-4%285%287%2913%298-3-9-6%2Fh3H%2C1-2H3%2C%28H2%2C7%2C13%29%28H%2C8%2C9%29,0.41605669260025,-0.17573007941246,-0.0160318668931723,-0.118189662694931,0.0720535889267921,15.9343976974487,15.3815498352051,20.2950038909912,17.2950038909912,16.5437164306641,511.689910888672,557.115173339844,703.668090820312,552.426818847656,474.623565673828,1,1,0,1,0,0,143,328.070007324219,0,1,2,2,0,2,0,0,0,1,0,2,1,0,2,0,0,1,0,0,0,0,0,0,1,0,11.0769233703613,5.02422142028809,3.32409977912903,0.5,0.333333343267441,1.21644043922424,0,0,1.31037068367004,0,2.38110160827637,0,0,0,1.01626551151276,0.16666667163372,2.62074136734009,1.59054148197174,0,0,0,0,0.428571432828903,1.04433107376099,0,0.20412415266037,0,0,0,0.117851130664349,0.151374712586403,0.243120849132538,9.84493541717529,6.10906076431274,5.57005214691162,3.68898367881775,2.84900808334351,1.74382984638214,1.07013893127441,0.634585499763489,1.72744655609131,2.33629703521729,2.44317555427551,96.8300018310547,0.75,4.70043992996216,0.364827275276184,0,0.024356497451663,0,0,0,0.0288675129413605,0.0273437015712261,0.0264543648809195,7.29901695251465,3.47444462776184,2.44678974151611,1.13037884235382,0.638964712619781,0.281494855880737,0.133865252137184,0.058326356112957,0.381218194961548,0.35818737745285,0.252752721309662,262,14,60
InChI%3D1S%2FC9H8O2%2Fc10-9-6-5-7-3-1-2-4-8%287%2911-9%2Fh1-4H%2C5-6H2,0.262897163629532,-0.156746551394463,0.0508396066725254,-0.0131265455856919,-0.0113057093694806,12.5489377975464,12.9962759017944,18.1028366088867,15.6604595184326,8.99627590179443,552.516235351562,629.067138671875,830.081115722656,700.335083007812,352.019012451172,1,0,0,7,0,1,108,290.019989013672,0,4,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,7.63888883590698,3.1640625,1.60000002384186,0,0,0,0,6.63197565078735,8.44211196899414,0,1.65096366405487,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.622008442878723,0,0.0833333358168602,0,0,0,0,0.151374712586403,0.282117545604706,7.68179845809937,5.36017322540283,4.72284078598022,3.80187177658081,3.1080687046051,2.60960268974304,1.43704426288605,0.811929047107697,1.29197371006012,1.95425176620483,2.71106457710266,26.2999992370605,1,4.45943164825439,0.219913199543953,0,0.0240562614053488,0,0,0,0,0.0532932952046394,0.0708615332841873,6.04011106491089,3.64682960510254,2.58179330825806,1.79486393928528,1.22033607959747,0.839010834693909,0.366250514984131,0.177149802446365,0.441986858844757,0.569400668144226,0.627074122428894,144,14,56
InChI%3D1S%2FC10H9Cl4NO2S%2Fc11-9%2812%2910%2813%2C14%2918-15-7%2816%295-3-1-2-4-6%285%298%2815%2917%2Fh1-2%2C5-6%2C9H%2C3-4H2,0.508817732334137,-0.194331899285316,-0.0395347066223621,-0.0138863427564502,0.00565024605020881,56.8876953125,31.5867538452148,73.2724914550781,90.4400482177734,42.1304550170898,1708.55078125,2025.01196289062,2885.89379882812,2677.8310546875,2071.3046875,2,2,2,2,0,2,235,478.079986572266,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,4,0,0,0,2,0,0,1,3,1,1,14.4099721908569,5.17479181289673,2.65927982330322,0,0,0,0,3.96540641784668,6.99928522109985,0.730296730995178,4.4615421295166,1.85053586959839,0,0,0,0,0,0,0,0.25,0,0,0.5,2.13230037689209,0.20412415266037,1.06674861907959,0.20412415266037,0,0,0.0641500279307365,0.347716152667999,0.615596115589142,13.4996356964111,8.34304141998291,8.34166049957275,6.90099382400513,4.82265472412109,4.03859043121338,2.42504143714905,1.55934536457062,5.07260036468506,5.97718906402588,8.53145694732666,62.6800003051758,1,5.16992521286011,2.80946946144104,0.454568654298782,1.65731203556061,0.584445416927338,0,0,0.0372678004205227,0.184332758188248,0.278502225875854,12.8249940872192,7.62444305419922,8.20241355895996,6.16645097732544,3.44831490516663,2.69017839431763,1.70590054988861,1.16393792629242,5.94472932815552,5.07513189315796,5.51774215698242,567,30,96
InChI%3D1S%2FC6H12N2O3%2Fc1-8%282%297-5%289%293-4-6%2810%2911%2Fh3-4H2%2C1-2H3%2C%28H%2C7%2C9%29%28H%2C10%2C11%29,0.359595775604248,-0.144698187708855,-0.0191472489386797,0.0491924658417702,-0.226598292589188,14.0433835983276,11.8548192977905,14.9889516830444,10.8821125030518,10.9928302764893,397.461730957031,398.048126220703,438.204193115234,345.830230712891,306.242279052734,2,0,0,2,0,0,109,374.049987792969,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,2,2,0,0,0,0,1,0,11,5.625,7.90123462677002,0.5,0.894427180290222,0.942809045314789,0,1,2.82842707633972,0,0.333333343267441,0,0,0,0,0,0,1,0,0.814325273036957,0,0,0.428571432828903,1.10517168045044,0,0,0,0,0,0,0,0,8.85337162017822,5.01974439620972,4.7059178352356,2.11058974266052,1.54044008255005,0.872779250144958,0.272165536880493,0.272165536880493,0.89516818523407,1.13807117938995,1.10848152637482,73.129997253418,0.75,4.45943164825439,0.335260391235352,0,0,0,0,0,0,0,0,6.61131620407104,3.17647862434387,2.25717997550964,0.877904295921326,0.499600201845169,0.220643550157547,0.0713865458965302,0.0427730940282345,0.227266326546669,0.248860046267509,0.179323434829712,184,9,44
InChI%3D1S%2FC4H6%2Fc1-3-4-2%2Fh3-4H%2C1-2H2,0,0,0,0,0,4,3,2,1,0,119.528099060059,94.1822280883789,58.7082901000977,24.290111541748,0,2,0,2,0,0,0,14,69,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0.333333343267441,2.82842707633972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333343267441,0,0,0,0,0,0,0,0,0,3.41421365737915,1.91421353816986,1,0.5,0,0,0,0,0,0,0,0,0.5,3,0,0,0,0,0,0,0,0,0,2.56891417503357,1.14982986450195,0.471404522657394,0.16666667163372,0,0,0,0,0,0,0,10,1,10
InChI%3D1S%2FC6H4ClNO2%2Fc7-5-1-3-6%284-2-5%298%289%2910%2Fh1-4H,0.105677433311939,-0.00321902614086866,-0.0155076887458563,-0.00521908327937126,-0.0370243787765503,19.6216793060303,13.2248544692993,18.6744976043701,16.5642127990723,9.44629096984863,437.894836425781,476.984619140625,582.19140625,446.965545654297,198.562622070312,0,0,0,6,0,0,88,106.040000915527,0,4,0,0,0,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.10000038146973,3.40828394889832,2.28571438789368,0,0,0,0,3.30192732810974,5.65685415267944,0,0.333333343267441,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.788675129413605,0,0.16666667163372,0,0,0,0,0.0833333358168602,0.131445854902267,7.56047773361206,4.69837713241577,4.26396894454956,3.00332260131836,1.95252978801727,1.44913530349731,0.919957399368286,0.19245009124279,1.44868838787079,1.40419375896454,1.49826681613922,45.8199996948242,1,4.32192802429199,0.300785630941391,0,0.0124225998297334,0,0,0,0,0.0277777779847383,0.043919637799263,5.70700454711914,2.97706913948059,2.16996240615845,1.28942108154297,0.688795149326324,0.464182257652283,0.191982254385948,0.0202860198915005,0.408175408840179,0.335099399089813,0.335171967744827,120,11,46
InChI%3D1S%2FC15H11ClN2O2%2Fc16-10-6-7-12-11%288-10%2913%289-4-2-1-3-5-9%2918-15%2820%2914%2819%2917-12%2Fh1-8%2C15%2C20H%2C%28H%2C17%2C19%29,0.403446316719055,-0.192640617489815,-0.139182806015015,0.200893133878708,-0.101854726672173,29.98166847229,25.2806625366211,37.671703338623,42.9723434448242,37.893138885498,1448.38061523438,1713.59143066406,2407.62182617188,2721.72509765625,2281.57885742188,1,1,1,10,0,2,277,709.049987792969,0,8,0,0,0,4,0,0,0,0,0,2,2,0,0,1,0,0,2,0,0,0,0,1,0,0,14.9173555374146,6.40582704544067,3.27662110328674,0,0,0,0,8.66304111480713,17.0809097290039,0,8.80800151824951,0,0,0,0,0,0.333333343267441,0,0,0.333333343267441,0,0,0.5,1.36557853221893,0,0.358304977416992,0,0,0,0,0.170103460550308,0.214363172650337,14.1125192642212,9.64786720275879,8.83007526397705,7.40545177459717,5.95521259307861,5.36437368392944,3.69098973274231,2.66987681388855,3.21724486351013,4.68551349639893,7.57643508911133,65.1800003051758,1,5.32192802429199,0.580405831336975,0,0.0649522319436073,0,0,0,0,0.0561312772333622,0.0661011636257172,11.1189002990723,6.41516447067261,4.78530979156494,3.21336913108826,2.22429800033569,1.63042032718658,0.91250216960907,0.525207579135895,1.01429498195648,1.33400309085846,1.73180627822876,727,35,106
InChI%3D1S%2FC6H6ClN%2Fc7-4-6-2-1-3-8-5-6%2Fh1-3%2C5H%2C4H2,0.109555825591087,-0.0494030229747295,0.00274968962185085,-0.0377670302987099,0.0438475050032139,16.0727424621582,10.2841081619263,11.2841081619263,11.2358455657959,7.39401006698608,382.307495117188,397.193206787109,444.167877197266,321.633178710938,118.685508728027,0,3,0,2,0,1,60,140.020004272461,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.125,3.11111116409302,1.79999995231628,0,0,0,0,4.94145393371582,3.49413561820984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400000005960464,0.20412415266037,0,0,0,0,0,0,0.102062076330185,0.0721687823534012,5.81999111175537,3.9318516254425,2.91228413581848,2.30209517478943,1.59538793563843,1.10517168045044,0.348461717367172,0.144337564706802,0.492799282073975,0.594861328601837,0.492799282073975,,0.666666686534882,4,0.117851130664349,0,0,0,0,0,0,0.0248451996594667,0.0175682101398706,5.09761476516724,2.91575193405151,1.76216542720795,1.18570220470428,0.635264992713928,0.346842378377914,0.104142971336842,0.0398409552872181,0.254376620054245,0.237054884433746,0.149319648742676,64,7,34
InChI%3D1S%2FCHBr2Cl%2Fc2-1%283%294%2Fh1H,0.113729648292065,-0.084744393825531,0.0278795715421438,0,0,98.2289352416992,16.2570877075195,83.5319900512695,0,0,284.861633300781,242.417053222656,168.016525268555,0,0,0,0,0,0,0,0,9,4.03000020980835,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,4,1.33333337306976,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.577350258827209,0,0,0,0,0,0,0,0,3.5773503780365,1.73205077648163,1.73205077648163,0,0,0,0,0,0,0,0,0,1,3,2.5250928401947,0,0,0,0,0,0,0,0,5.6391658782959,2.92244052886963,4.79835081100464,0,0,0,0,0,0,0,0,9,0,12
InChI%3D1S%2FC12H11N7%2Fc13-9-7%286-4-2-1-3-5-6%2916-8-10%2814%2918-12%2815%2919-11%288%2917-9%2Fh1-5H%2C%28H6%2C13%2C14%2C15%2C17%2C18%2C19%29,0.326414585113525,-0.21473440527916,0.047510389238596,-0.0115971807390451,0.0453956425189972,21.5199165344238,22.8280372619629,33.8217811584473,35.1265335083008,31.1541519165039,1365.42236328125,1621.07409667969,2306.42822265625,2340.3525390625,1886.13647460938,1,2,0,7,0,1,307,1102.06994628906,0,5,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,1,0,0,4,0,0,4,0,0,13.9591836929321,5.78000020980835,2.88000011444092,0,0,0,0,6.08364343643188,8.4934778213501,0,8.66150188446045,0,0,0.57235711812973,3.76302933692932,0,2.18224716186523,0,0,0,0,0,0.5,1.36557853221893,0,0.328532844781876,0,0,0,0,0.213173180818558,0.40759339928627,13.4054126739502,9.14786720275879,8.48842716217041,7.0207691192627,6.17600011825562,4.92845678329468,3.52726078033447,2.1840455532074,3.07395315170288,5.23067235946655,7.55215978622437,121.839996337891,1,5.24792766571045,0.578846037387848,0,0.0939324945211411,0,0,0,0,0.0801875367760658,0.118465080857277,10.2735023498535,6.18140935897827,4.7612886428833,3.44855713844299,2.51151442527771,1.75686252117157,0.997799277305603,0.55283260345459,1.17085099220276,1.62696886062622,1.97110533714294,670,31,102
InChI%3D1S%2FC8H10N2O%2Fc1-7%2811%299-10-8-5-3-2-4-6-8%2Fh2-6%2C10H%2C1H3%2C%28H%2C9%2C11%29,0.123730853199959,-0.0400614626705647,-0.0399862043559551,0.0223885495215654,-0.00108514563180506,12.4944448471069,12.024450302124,14.7164840698242,11.3843927383423,7.83064794540405,498.760681152344,525.131469726562,606.927917480469,476.290802001953,314.585144042969,1,1,0,6,0,0,120,331.029998779297,0,5,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,9.09090900421143,4.79289960861206,3.78698229789734,0,0.869164347648621,1,0,6.08364343643188,3.58146524429321,0,0.333333343267441,0,0,0,0,0,1,0,0,0,0,0,0.428571432828903,0.61237245798111,0,0,0,0,0,0,0.102062076330185,0.0721687823534012,8.10444831848145,5.2876935005188,4.47523307800293,2.87701010704041,2.04485034942627,1.65869188308716,0.739859580993652,0.421097666025162,0.721687853336334,0.760310351848602,0.953232765197754,44.6199989318848,0.75,4.45943164825439,0.183333337306976,0,0,0,0,0,0,0.0320750139653683,0.0160375069826841,6.28117847442627,3.33150410652161,2.13684582710266,1.12059366703033,0.658139884471893,0.42172384262085,0.132371261715889,0.0579060614109039,0.183492839336395,0.170000374317169,0.166346549987793,174,10,48
InChI%3D1S%2FC14H9NO2%2Fc15-8-5-6-11-12%287-8%2914%2817%2910-4-2-1-3-9%2810%2913%2811%2916%2Fh1-7H%2C15H2,0.267440468072891,-0.0457415208220482,-0.015983235090971,-0.0367313884198666,-0.139660775661469,18.9089260101318,19.8303699493408,29.660737991333,33.9891052246094,29.6532897949219,1161.82775878906,1406.08703613281,2061.103515625,2140.14892578125,1607.01538085938,0,0,2,8,0,4,224,512.030029296875,0,7,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,12.055401802063,4.59183692932129,1.96000003814697,0,0,0,0,6.63059282302856,17.832727432251,0,10.4148330688477,0,0,0,0,0,0,0,0,0.200000002980232,0,0,0.5,1.21790635585785,0,0.425380796194077,0,0,0,0,0.188411757349968,0.421664476394653,11.9911994934082,8.18154048919678,7.57633304595947,6.79351997375488,5.83452558517456,5.05256223678589,3.33814358711243,2.21820974349976,3.28457951545715,5.63991785049438,9.08463096618652,60.1599998474121,1,5.08746290206909,0.486962258815765,0,0.100592233240604,0,0,0,0,0.0674590393900871,0.114565081894398,8.93529891967773,5.26230764389038,4.00885343551636,2.94919228553772,2.11701822280884,1.51151514053345,0.826553225517273,0.472833603620529,1.05785858631134,1.49037802219391,1.90745329856873,452,31,94
InChI%3D1S%2FC7H7Cl%2Fc8-6-7-4-2-1-3-5-7%2Fh1-5H%2C6H2,0.0439471155405045,-0.0180984567850828,-0.00326596526429057,-0.000588597089517862,-2.02400333364494e-05,15.7127532958984,9.95173740386963,10.9517374038696,10.9034748077393,6.90347480773926,405.990844726562,422.194244384766,472.745483398438,342.472320556641,126.100547790527,0,1,0,5,0,1,60,169.009994506836,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.125,3.11111116409302,1.79999995231628,0,0,0,0,7.73231601715088,3.96540641784668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400000005960464,0.20412415266037,0,0,0,0,0,0,0.102062076330185,0.0721687823534012,5.81999111175537,3.9318516254425,2.91228413581848,2.30209517478943,1.59538793563843,1.10517168045044,0.348461717367172,0.144337564706802,0.492799282073975,0.594861328601837,0.492799282073975,0,0.666666686534882,4,0.117851130664349,0,0,0,0,0,0,0.0320750139653683,0.0226804614067078,5.22775173187256,3.06602072715759,1.88649046421051,1.3057347536087,0.745271801948547,0.425320863723755,0.134448006749153,0.0514344498515129,0.269713371992111,0.272154480218887,0.179808929562569,64,7,34
