SMILES,khs.tsC,khs.sssGeH,khs.aaaC,ATSc1,VP-2,VCH-3,khs.ssssPb,khs.sGeH3,Kier1,ATSc2,VP-3,VCH-4,khs.aaSe,khs.dSe,MDEO-11,khs.sssAs,Kier2,ATSc3,VP-4,khs.ssNH2,khs.ddC,MDEO-12,Kier3,ATSc4,VP-5,fragC,VCH-5,ATSc5,khs.ssCH2,VP-6,VCH-6,ECCEN,C3SP2,VP-7,SCH-3,VCH-7,C3SP3,MDEN-33,SCH-4,topoShape,khs.ssssBe,WPATH,SCH-5,khs.ssssB,khs.dssSe,C4SP3,C2SP1,khs.ssssC,SCH-6,khs.sssdAs,C2SP2,khs.ssssSi,SCH-7,MDEC-33,C2SP3,MDEC-34,khs.dO,khs.tCH,khs.sF,khs.aasC,khs.dCH2,khs.ssSe,VAdjMat,khs.sPbH3,khs.sNH2,khs.ssSnH2,VC-3,khs.ssBe,khs.sSH,khs.ssssSn,khs.sNH3,khs.sI,VC-4,khs.sssNH,MDEN-11,khs.dS,khs.sSnH3,VC-5,MDEN-12,MDEO-22,khs.dssC,VC-6,MDEN-13,khs.sCH3,khs.ssPbH2,khs.aaNH,khs.sPH2,khs.ssPH,geomShape,khs.dNH,MDEC-11,ATSm1,MDEC-12,ATSm2,khs.sssCH,khs.ssssN,khs.ssBH,ATSp1,MDEC-13,ATSm3,khs.sAsH2,khs.sssB,ATSp2,MDEC-14,khs.sBr,ATSm4,khs.ddssSe,C1SP1,ATSm5,khs.aaCH,khs.aasN,ATSp3,PetitjeanNumber,C1SP2,MDEC-44,khs.sssSnH,khs.sssssAs,ATSp4,khs.ddsN,khs.dsN,C1SP3,WPOL,khs.sSeH,ATSp5,khs.ssSiH2,khs.ssAsH,khs.aaN,khs.sSiH3,VPC-4,khs.aaO,TopoPSA,VPC-5,MDEN-22,khs.sCl,khs.sssssP,khs.dsCH,khs.ssNH,khs.ssO,SP-0,VPC-6,MDEN-23,khs.sssPbH,SC-3,SP-1,Zagreb,khs.ddssS,khs.aaS,SC-4,khs.sLi,SP-2,khs.dsssP,SC-5,SP-3,MDEC-22,khs.ssS,SC-6,SPC-4,khs.sssSiH,SP-4,khs.tN,MDEC-23,khs.dssS,SPC-5,SP-5,khs.sssN,VP-0,MDEC-24,khs.ssssGe,khs.ssGeH2,SPC-6,SP-6,VP-1,SP-7,khs.sssP,khs.sOH
InChI%3D1S%2FC9H10O4%2Fc1-12-6-3-8%2811%297%285-10%299%284-6%2913-2%2Fh3-5%2C11H%2C1-2H3,0.0,,0.0,0.506510674953461,2.38030982017517,0.0,,,11.0769233703613,-0.212684229016304,1.66720950603485,0.0,,,0.25,,5.02422142028809,0.010284423828125,0.992534101009369,0.0,0.0,0.903602004051208,2.47933888435364,-0.296291530132294,0.580881655216217,373.040008544922,0.0,0.44714629650116,0.0,0.249732464551926,0.020833333954215,131.0,1.0,0.0942435786128044,0.0,0.0383554250001907,0.0,0.0,0.0,0.75,0.0,238.0,0.0,0.0,,0.0,0.0,0.0,0.0555555559694767,,5.0,,0.173406690359116,3.53277564048767,0.0,0.0,,0.0,,4.0,0.0,,4.70043992996216,,0.0,,0.263685464859009,0.0,,,0.0,,0.0,0.0,0.0,,,0.035644244402647,0.0,0.25,0.0,0.0,0.0,2.0,,0.0,,,0.791323781013489,0.0,0.16666667163372,16.0978755950928,1.55976951122284,14.9925518035889,0.0,,0.0,595.540466308594,2.39767932891846,19.3246440887451,,0.0,670.293884277344,0.0,,22.3209190368652,,0.0,21.5328044891357,2.0,,884.554748535156,0.428571432828903,1.0,0.0,,,867.864990234375,,0.0,0.0,19.0,,591.192504882812,,,,,0.56430584192276,,55.7599983215332,0.662814736366272,0.0,,,1.0,0.0,,9.84493541717529,0.652977764606476,0.0,,0.742575824260712,6.22307538986206,60.0,,,0.0,0.0,4.96339273452759,,0.164266422390938,4.25073385238647,1.14471423625946,,0.0,1.91646718978882,,3.40281295776367,0.0,7.06555128097534,,3.18009567260742,2.31909418106079,,7.4040093421936,0.0,,,3.91641092300415,1.27050149440765,3.62742948532104,0.641010880470276,,
InChI%3D1S%2FC5H4N2O3%2Fc8-4-2-1-3-6-5%284%297%289%2910%2Fh1-3%2C8H,0.0,0.0,0.0,0.2427788823843,1.60324442386627,0.0,0.0,0.0,8.10000038146973,-0.0477595590054989,0.939016819000244,0.0,0.0,0.0,0.944940805435181,0.0,3.40828394889832,-0.119515009224415,0.529153943061829,0.0,0.0,0.0,1.99111115932465,0.0470188111066818,0.263418287038803,106.050003051758,0.0,0.0045747053809464,0.0,0.0717717111110687,0.0215165745466948,76.0,0.0,0.0200167987495661,0.0,0.0192450098693371,0.0,0.0,0.0,0.666666686534882,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.0,0.0,0.0,0.131445854902267,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.32192802429199,0.0,0.0,0.0,0.151817515492439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212432779371738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56652957201004,0.0,0.0,13.0433835983276,0.0,11.9375801086426,0.0,0.0,0.0,344.152435302734,0.0,15.9613809585571,0.0,0.0,378.235931396484,0.0,0.0,15.7086954116821,0.0,0.0,11.3755836486816,3.0,0.0,468.666900634766,0.400000005960464,0.0,0.0,0.0,0.0,383.856811523438,1.0,0.0,2.0,12.0,0.0,187.234619140625,0.0,0.0,1.0,0.0,0.251223921775818,0.0,78.9400024414062,0.252108752727509,0.0,0.0,0.0,0.0,0.0,0.0,7.56047773361206,0.190256372094154,0.5,0.0,0.705118358135223,4.71521425247192,46.0,0.0,0.0,0.0,0.0,4.16961240768433,0.0,0.232307806611061,3.03412985801697,2.38110160827637,0.0,0.0,1.49826681613922,0.0,2.33534574508667,0.0,2.94168281555176,0.0,2.17455840110779,1.34171581268311,0.0,4.89018821716309,0.0,0.0,0.0,2.13370633125305,0.565641164779663,2.49950957298279,0.240562617778778,0.0,1.0
InChI%3D1S%2FC13H13NO%2Fc14-12-7-4-8-13%289-12%2915-10-11-5-2-1-3-6-11%2Fh1-9H%2C10%2C14H2,0.0,,0.0,0.163337916135788,3.34676361083984,0.0,,,11.484375,-0.084105484187603,2.10641884803772,0.0,,,0.0,,5.91499996185303,-0.00287097902037203,1.34523582458496,0.0,0.0,0.0,3.81096410751343,-0.018313929438591,0.853196442127228,631.02001953125,0.0,0.0390456914901733,1.0,0.344421952962875,0.0598527938127518,229.0,1.0,0.178317874670029,0.0,0.0500581972301006,0.0,0.0,0.0,0.800000011920929,0.0,412.0,0.0,0.0,,0.0,0.0,0.0,0.185395404696465,,11.0,,0.214427679777145,0.965489387512207,0.0,0.0,,0.0,,3.0,0.0,,4.90689039230347,,1.0,,0.282117545604706,0.0,,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.91248744726181,0.0,0.0,16.1344566345215,0.0,16.8303699493408,0.0,,0.0,813.228393554688,0.0,21.3286457061768,,0.0,893.828674316406,0.0,,18.660737991333,,0.0,13.7159271240234,9.0,,1101.30541992188,0.444444447755814,0.0,0.0,,,936.406616210938,,,1.0,17.0,,662.014221191406,,,,,0.409280300140381,,35.25,0.462231695652008,0.0,,,0.0,0.0,,10.5102252960205,0.433283030986786,0.0,,0.696923434734344,7.34333658218384,72.0,,,0.0,0.0,6.21918916702271,,0.0,4.75290632247925,13.0774021148682,,0.0,1.21032977104187,,3.76913380622864,,10.4424104690552,,1.74684321880341,2.87761092185974,,8.3888578414917,0.0,,,2.01040077209473,1.5170863866806,4.86707878112793,0.961336851119995,,
InChI%3D1S%2FC12H27N%2Fc1-3-5-7-9-11-13-12-10-8-6-4-2%2Fh13H%2C3-12H2%2C1-2H3,0.0,0.0,0.0,0.0639917030930519,3.87132024765015,0.0,0.0,0.0,13.0,-0.0352888740599155,2.41421365737915,0.0,0.0,0.0,0.0,0.0,12.0,-7.01408644090407e-05,1.47855341434479,0.0,0.0,0.0,12.0,0.00270004174672067,0.883883476257324,1365.01000976562,0.0,0.000595284102018923,10.0,0.489276707172394,0.0,216.0,0.0,0.301776707172394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70043992996216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.634812712669373,0.0,0.0833333358168602,13.3599882125854,4.15651702880859,12.3323707580566,0.0,0.0,0.0,607.655700683594,0.0,11.3323707580566,0.0,0.0,579.352478027344,0.0,0.0,10.3323707580566,0.0,0.0,9.33237075805664,0.0,0.0,536.286193847656,0.5,0.0,0.0,0.0,0.0,486.080657958984,0.0,0.0,4.0,10.0,0.0,432.689544677734,0.0,0.0,0.0,0.0,0.0,0.0,12.0299997329712,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.77817440032959,0.0,0.0,0.0,0.0,6.41421365737915,46.0,0.0,0.0,0.0,0.0,4.1819806098938,0.0,0.0,2.70710682868958,13.4067392349243,0.0,0.0,0.0,0.0,1.73743689060211,0.0,0.0,0.0,0.0,1.10355341434479,0.0,9.57106781005859,0.0,0.0,0.0,0.0,0.691941738128662,6.12132024765015,0.426776707172394,0.0,0.0
InChI%3D1S%2FC7H14N2O2S%2Fc1-7%282%2C12-4%295-9-11-6%2810%298-3%2Fh5H%2C1-4H3%2C%28H%2C8%2C10%29,0.0,0.0,0.0,0.290997445583344,4.09999752044678,0.0,0.0,0.0,12.0,-0.213393092155457,2.37295699119568,0.0,0.0,0.0,0.0,0.0,5.61224508285522,0.0626395270228386,0.442390441894531,0.0,0.0,0.5,6.25,0.0446662381291389,0.196669667959213,493.049987792969,0.0,-0.0251282285898924,0.0,0.120067939162254,0.0,135.0,0.0,0.0668714940547943,0.0,0.0,1.0,0.0,0.0,1.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4.58496236801147,0.0,0.0,0.0,1.64897918701172,0.0,0.0,0.0,0.0,0.0,0.353553384542465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.793936967849731,0.0,1.37001347541809,20.3966674804688,1.43721640110016,16.0557765960693,0.0,0.0,0.0,637.70361328125,0.961124539375305,21.5552196502686,0.0,0.0,651.527893066406,2.14913988113403,0.0,16.3555641174316,0.0,0.0,12.0512313842773,0.0,0.0,762.169738769531,0.5,1.0,0.0,0.0,0.0,582.986389160156,0.0,2.0,2.0,12.0,0.0,389.864227294922,0.0,0.0,0.0,0.0,1.82388865947723,0.0,79.4800033569336,1.03849744796753,0.333333343267441,0.0,0.0,1.0,0.0,1.0,9.61288452148438,0.300362586975098,0.0,0.0,1.49578189849854,5.51516723632812,50.0,0.0,0.0,0.25,0.0,4.92341566085815,0.0,0.0,3.20450711250305,0.0,1.0,0.0,1.94990611076355,0.0,1.30997800827026,0.0,0.333333343267441,0.0,1.55556845664978,0.719861328601837,0.0,8.55198383331299,1.0,0.0,0.0,0.837906002998352,0.615999102592468,4.66511678695679,0.31856843829155,0.0,1.0
InChI%3D1S%2FC8H16O%2Fc1-3-4-5-6-7-8%282%299%2Fh3-7H2%2C1-2H3,0.0,0.0,0.0,0.121041655540466,2.51267528533936,0.0,0.0,0.0,9.0,-0.0234891343861818,1.38239216804504,0.0,0.0,0.0,0.0,0.0,6.125,-0.0351925380527973,0.800722181797028,0.0,0.0,0.0,8.0,-0.00172985868994147,0.441196084022522,504.010009765625,0.0,-0.000106062878330704,5.0,0.212861090898514,0.0,87.0,0.0,0.124472737312317,0.0,0.0,0.0,0.0,0.0,0.75,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.16992521286011,0.0,0.0,0.0,0.144337564706802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.780838012695312,0.0,0.142857149243355,9.77446937561035,3.20884418487549,8.33209228515625,0.0,0.0,0.0,354.655151367188,0.816496610641479,8.66418361663818,0.0,0.0,335.078582763672,0.0,0.0,6.33209180831909,0.0,0.0,5.33209180831909,0.0,0.0,317.03271484375,0.428571432828903,0.0,0.0,0.0,0.0,245.973724365234,0.0,0.0,2.0,6.0,0.0,193.842208862305,0.0,0.0,0.0,0.0,0.102062076330185,0.0,17.0699996948242,0.0721687823534012,0.0,0.0,0.0,0.0,0.0,0.0,7.11288404464722,0.0510310381650925,0.0,0.0,0.40824830532074,4.27005577087402,32.0,0.0,0.0,0.0,0.0,3.24318218231201,0.0,0.0,1.63502776622772,5.67623996734619,0.0,0.0,0.288675129413605,0.0,0.979362547397614,0.0,1.91925978660583,0.0,0.20412415266037,0.567513883113861,0.0,6.44378232955933,0.0,0.0,0.0,0.144337564706802,0.306186228990555,3.76478433609009,0.20412415266037,0.0,0.0
InChI%3D1S%2FC4H8O%2Fc1-2-4-5-3-1%2Fh1-4H2,0.0,0.0,0.0,0.168022021651268,1.31947922706604,0.0,0.0,0.0,3.20000004768372,-0.0895852074027061,0.827350258827209,0.0,0.0,0.0,0.0,0.0,1.44000005722046,0.00557419145479798,0.510310351848602,0.0,0.0,0.0,0.639999985694885,0.0,0.0,149.009994506836,0.102062076330185,0.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.176776692271233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32192802429199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294995725154877,0.0,0.0,5.77446889877319,0.0,5.66418409347534,0.0,0.0,0.0,150.798736572266,0.0,5.66418409347534,0.0,0.0,150.494125366211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.034713745117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22999954223633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5355339050293,0.0,0.0,0.0,0.0,2.5,20.0,0.0,0.0,0.0,0.0,1.76776695251465,0.0,0.0,1.25,4.24264049530029,0.0,0.0,0.0,0.0,0.883883476257324,0.0,0.0,0.0,0.0,0.0,0.0,3.23667550086975,0.0,0.0,0.0,0.0,0.0,2.0773503780365,0.0,0.0,0.0
InChI%3D1S%2FC10H22S2%2Fc1-3-7-11-9-5-6-10-12-8-4-2%2Fh3-10H2%2C1-2H3,0.0,0.0,0.0,0.0531855337321758,5.38134145736694,0.0,0.0,0.0,12.0,-0.029333308339119,4.07282114028931,0.0,0.0,0.0,0.0,0.0,11.0,0.00139558664523065,2.70314264297485,0.0,0.0,0.0,11.1111106872559,0.0023224176838994,1.85339784622192,957.02001953125,0.0,-0.0143098924309015,8.0,1.2695289850235,0.0,182.0,0.0,0.868686199188232,0.0,0.0,0.0,0.0,0.0,0.833333313465118,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58496236801147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.724383890628815,0.0,0.0909090936183929,24.2555065155029,3.60309743881226,17.6791400909424,0.0,0.0,0.0,812.207763671875,0.0,16.6791400909424,0.0,0.0,775.087524414062,0.0,0.0,15.6791410446167,0.0,0.0,11.3395700454712,0.0,0.0,714.576721191406,0.454545468091965,0.0,0.0,0.0,0.0,635.462036132812,0.0,0.0,6.0,9.0,0.0,555.460754394531,0.0,0.0,0.0,0.0,0.0,0.0,50.5999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07106781005859,0.0,0.0,0.0,0.0,5.91421365737915,42.0,0.0,0.0,0.0,0.0,3.82842707633972,0.0,0.0,2.45710682868958,8.88671493530273,2.0,0.0,0.0,0.0,1.56066012382507,0.0,0.0,0.0,0.0,0.978553414344788,0.0,10.1063442230225,0.0,0.0,0.0,0.0,0.603553414344788,7.37831497192383,0.364276707172394,0.0,0.0
InChI%3D1S%2FC6H8N2%2Fc7-5-3-1-2-4-6-8%2Fh1-4H2,2.0,0.0,0.0,0.197031334042549,1.52333450317383,0.0,0.0,0.0,8.0,-0.0318293534219265,0.827160179615021,0.0,0.0,0.0,0.0,0.0,7.0,-0.0521659031510353,0.408113896846771,0.0,0.0,0.0,7.19999980926514,0.00860859267413616,0.174303397536278,169.020004272461,0.0,0.0197225213050842,4.0,0.0559016987681389,0.0,74.0,0.0,0.0125000001862645,0.0,0.0,0.0,0.0,0.0,0.75,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857149243355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705347180366516,0.0,0.0,8.7199764251709,0.0,7.33237028121948,0.0,0.0,0.0,244.528839111328,0.0,6.33237028121948,0.0,0.0,227.976898193359,0.0,0.0,5.33237028121948,0.0,2.0,4.33237028121948,0.0,0.0,196.422775268555,0.428571432828903,0.0,0.0,0.0,0.0,154.321517944336,0.0,0.0,0.0,5.0,0.0,110.238548278809,0.0,0.0,0.0,0.0,0.0,0.0,47.5800018310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24264049530029,0.0,0.0,0.0,0.0,3.91421365737915,26.0,0.0,0.0,0.0,0.0,2.41421365737915,0.0,0.0,1.45710682868958,7.47342491149902,0.0,0.0,0.0,0.0,0.853553414344788,2.0,0.0,0.0,0.0,0.478553384542465,0.0,4.72285413742065,0.0,0.0,0.0,0.0,0.25,2.65432047843933,0.125,0.0,0.0
InChI%3D1S%2FC3HBr3N2%2Fc4-1-2%285%298-3%286%297-1%2Fh%28H%2C7%2C8%29,0.0,0.0,0.0,0.226065590977669,4.38809823989868,0.0,0.0,0.0,6.125,-0.172798112034798,3.69212532043457,0.0,0.0,0.0,0.0,0.0,2.08264470100403,0.0812896341085434,2.60953259468079,0.0,0.0,0.0,1.25,-0.0416566878557205,1.30925416946411,113.050003051758,0.0481125228106976,0.0201323684304953,0.0,0.185576871037483,0.283473342657089,51.0,0.0,0.0,0.0,0.556730628013611,0.0,0.0,0.0,0.333333343267441,0.0,59.0,0.0962250456213951,0.0,0.0,0.0,0.0,0.0,0.288675129413605,0.0,0.0,0.0,0.288675129413605,1.88988161087036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.938127040863037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321428567171097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286864817142487,0.0,0.0,138.494247436523,0.0,25.622766494751,3.0,0.0,0.0,740.877014160156,0.0,50.0307159423828,0.0,0.0,814.04443359375,0.0,3.0,86.3852996826172,0.0,0.0,88.5161819458008,0.0,0.0,1034.06103515625,0.25,0.0,0.0,0.0,0.0,557.648315429688,0.0,0.0,2.0,7.0,0.0,120.459175109863,0.0,0.0,0.0,0.0,2.31833243370056,0.0,25.7800006866455,2.97789216041565,0.5,0.0,0.0,0.0,2.0,0.0,6.14626455307007,4.05593919754028,0.0,0.0,0.760079681873322,3.69837737083435,38.0,0.0,0.0,0.0,0.0,3.5311439037323,0.0,0.16666667163372,2.51971244812012,0.0,0.0,0.0,1.41023671627045,0.0,1.83019411563873,0.0,0.0,0.0,1.74368977546692,0.849515795707703,0.0,8.62393379211426,0.0,0.0,0.0,1.61931610107422,0.0962250456213951,4.88971424102783,0.0,0.0,0.0
InChI%3D1S%2FC12H10O3%2Fc13-9-1-5-11%286-2-9%2915-12-7-3-10%2814%294-8-12%2Fh1-8%2C13-14H,0.0,,0.0,0.227745860815048,3.0898642539978,0.0,,,11.484375,-0.081594318151474,1.90914392471313,0.0,,,0.100000001490116,,5.36507940292358,-0.0167389214038849,1.16444194316864,0.0,0.0,0.400000005960464,3.5,-0.0170879382640123,0.784001350402832,466.029998779297,0.0,-0.103683143854141,0.0,0.28869241476059,0.0555555559694767,240.0,0.0,0.14853872358799,0.0,0.0475256592035294,0.0,0.0,0.0,1.0,0.0,404.0,0.0,0.0,,0.0,0.0,0.0,0.16666667163372,,12.0,0.0,0.284517794847488,1.53261888027191,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,4.90689039230347,,0.0,,0.285153955221176,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.746359705924988,0.0,0.0,17.3234062194824,0.0,17.3283672332764,0.0,0.0,0.0,757.068176269531,0.0,23.6567363739014,,0.0,845.770385742188,0.0,,20.6567363739014,,0.0,13.3283681869507,8.0,0.0,1080.40161132812,0.5,0.0,0.0,,,928.997131347656,0.0,0.0,0.0,18.0,,640.563598632812,0.0,,0.0,0.0,0.397308826446533,0.0,49.689998626709,0.416819870471954,0.0,,,0.0,0.0,1.0,10.6733617782593,0.447082191705704,0.0,,0.985598564147949,7.23718357086182,74.0,,,0.0,0.0,6.48749780654907,,0.0,4.93752384185791,8.69190216064453,,0.0,1.62954914569855,0.0,3.60103964805603,0.0,12.3619976043701,,1.96420383453369,3.21497464179993,0.0,7.92147779464722,0.0,,,2.76322031021118,1.65425360202789,4.49819612503052,1.06531405448914,,2.0
InChI%3D1S%2FC7H6O2%2Fc8-5-6-3-1-2-4-7%286%299%2Fh1-5%2C9H,0.0,,0.0,0.196223646402359,1.67666685581207,0.0,,,7.11111116409302,-0.0632289424538612,1.06372153759003,0.0,,,0.25,,3.23966932296753,-0.00166911992710084,0.587186932563782,0.0,0.0,0.0,1.70414197444916,-0.0791966766119003,0.315203547477722,153.020004272461,0.0,0.0466096736490726,0.0,0.0813550129532814,0.0277777779847383,67.0,1.0,0.0202667620033026,0.0,0.0284601077437401,0.0,0.0,0.0,0.666666686534882,0.0,86.0,0.0,0.0,,0.0,0.0,0.0,0.0833333358168602,,5.0,,0.142258897423744,1.0,0.0,0.0,,0.0,,2.0,0.0,,4.16992521286011,,0.0,,0.147883057594299,0.0,,,0.0,,0.0,,0.0,,,0.0215165745466948,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.569608628749847,,0.0,10.5489377975464,0.0,9.66418361663818,0.0,,0.0,374.6103515625,0.0,11.9962759017944,,0.0,405.678802490234,0.0,,11.6604595184326,,0.0,6.77074480056763,4.0,,487.115997314453,0.400000005960464,1.0,0.0,,,380.551849365234,,,0.0,10.0,,142.357681274414,,,,,0.279316931962967,,37.2999992370605,0.260628938674927,0.0,,,1.0,,,6.69023466110229,0.203779503703117,0.0,,0.402368932962418,4.3425350189209,40.0,,,0.0,0.0,3.43006896972656,,0.117851130664349,2.81349611282349,5.08567523956299,,0.0,1.06903564929962,,1.99955224990845,,5.67623996734619,,1.40829122066498,1.20977282524109,,4.74221324920654,0.0,,,1.30473780632019,0.469913214445114,2.5753345489502,0.176776692271233,,
InChI%3D1S%2FC7H5BrO2%2Fc8-6-1-2-7%2810%295%283-6%294-9%2Fh1-4%2C10H,0.0,,0.0,0.211717575788498,2.73666429519653,0.0,,,8.10000038146973,-0.0657668933272362,1.60979604721069,0.0,,,0.25,,3.40828394889832,0.00831478927284479,0.998562455177307,,0.0,0.0,1.99111115932465,-0.0708924755454063,0.642663598060608,135.029998779297,0.0,-0.0199925117194653,0.0,0.212192192673683,0.0240562614053488,80.0,1.0,0.036839447915554,0.0,0.0718927383422852,0.0,0.0,0.0,0.666666686534882,0.0,115.0,0.0,0.0,,0.0,0.0,0.0,0.0680413842201233,,5.0,,0.184195280075073,1.65096366405487,0.0,0.0,,0.0,,3.0,0.0,,4.32192802429199,,0.0,,0.475209891796112,0.0,,,0.0,,0.0,,0.0,,,0.0215165745466948,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.545226752758026,,0.0,54.8070297241211,0.0,16.3168601989746,0.0,,0.0,563.718017578125,0.0,25.3016262054443,,0.0,617.113403320312,0.0,,24.9658107757568,,0.0,20.0760955810547,3.0,,767.8984375,0.400000005960464,1.0,0.0,,,623.418884277344,,,0.0,12.0,,294.087585449219,,,,,0.625516712665558,,37.2999992370605,0.689043164253235,0.0,,,1.0,,,7.56047773361206,0.780669569969177,0.0,,0.6910440325737,4.73638200759888,46.0,,,0.0,0.0,4.06383609771729,,0.117851130664349,3.14904141426086,2.62074136734009,,0.0,1.4182003736496,,2.21913194656372,,7.48569059371948,,1.83720648288727,1.67126762866974,,6.62882375717163,0.0,,,2.34755921363831,0.587806642055511,3.46799850463867,0.212378948926926,,
InChI%3D1S%2FC9H16O%2Fc1-5-9%284%2C10%297-6-8%282%293%2Fh1%2C8%2C10H%2C6-7H2%2C2-4H3,1.0,0.0,0.0,0.0844341218471527,3.3507137298584,0.0,0.0,0.0,10.0,-0.0301464945077896,1.51944065093994,0.0,0.0,0.0,0.0,0.0,4.0,-0.0126842586323619,0.64190000295639,0.0,0.0,0.0,5.53086423873901,0.000686282524839044,0.603778839111328,535.010009765625,0.0,-7.02377146808431e-05,2.0,0.0833333358168602,0.0,83.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,131.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.333333343267441,0.0,1.0,0.0,0.0,0.0,0.0,4.32192802429199,0.0,0.0,0.0,0.933999180793762,0.0,0.0,0.0,0.0,0.0,0.079056940972805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.710581958293915,0.0,1.43247032165527,10.7744693756104,4.49915361404419,9.33209228515625,1.0,0.0,0.0,459.172515869141,1.89148318767548,12.9962759017944,0.0,0.0,467.463012695312,1.68179285526276,0.0,9.66418361663818,0.0,1.0,6.33209180831909,0.0,0.0,549.5869140625,0.5,0.0,0.0,0.0,0.0,396.225341796875,0.0,0.0,3.0,9.0,0.0,276.602081298828,0.0,0.0,0.0,0.0,0.793635547161102,0.0,20.2299995422363,0.519319832324982,0.0,0.0,0.0,0.0,0.0,0.0,8.19867038726807,0.71161824464798,0.0,0.0,1.61535501480103,4.47716236114502,42.0,0.0,0.0,0.25,0.0,4.45028877258301,0.0,0.0,2.35557126998901,1.65096366405487,0.0,0.0,1.74578189849854,0.0,0.856189012527466,0.0,1.5,0.0,1.27312934398651,0.883536458015442,0.0,7.01612758636475,2.38110160827637,0.0,0.0,1.39384686946869,0.20412415266037,3.67878413200378,0.0,0.0,1.0
