SMILES,VC-6,khs.ddsN,SPC-4,VP-5,khs.aaN,ATSc3,khs.sssdAs,SPC-5,VP-6,khs.aaO,ATSc4,khs.sssN,SPC-6,VP-7,Zagreb,MDEC-22,ATSc5,khs.ssSnH2,khs.ssO,khs.sCl,VPC-4,khs.ddssS,khs.ssssBe,MDEC-23,khs.sssP,VPC-5,MDEC-24,VPC-6,VCH-3,khs.dsCH,khs.dsssP,Kier1,khs.sLi,khs.ssssSi,khs.sNH2,C4SP3,khs.aaS,VCH-4,khs.ssPbH2,Kier2,khs.sNH3,VCH-5,khs.aaaC,topoShape,Kier3,MDEO-11,VCH-6,MDEO-12,khs.ssS,khs.sPH2,khs.aaSe,VCH-7,khs.dssS,khs.ddssSe,WPOL,khs.tN,khs.sOH,khs.dCH2,khs.sSnH3,MDEN-33,SP-0,khs.tsC,khs.ssssSn,khs.sssAs,SP-1,SC-3,khs.ssSiH2,SP-2,SC-4,SP-3,khs.ddC,khs.dSe,khs.sssSnH,SC-5,khs.sssssAs,SP-4,khs.sPbH3,MDEC-33,C3SP2,SP-5,SC-6,MDEC-34,ATSm1,C3SP3,SP-6,SCH-3,khs.sAsH2,ATSm2,khs.ssSe,PetitjeanNumber,SP-7,khs.ssssB,ECCEN,SCH-4,ATSm3,khs.ssBe,khs.ssssC,WPATH,SCH-5,khs.dssSe,ATSp1,khs.aasC,MDEN-11,SCH-6,ATSp2,khs.sssPbH,geomShape,ATSm4,MDEN-12,MDEO-22,SCH-7,ATSp3,ATSm5,MDEN-13,khs.ssAsH,fragC,khs.sSiH3,ATSp4,khs.tCH,khs.ssPH,khs.sssSiH,ATSp5,VAdjMat,khs.sSeH,khs.ssGeH2,khs.sCH3,MDEC-11,khs.sSH,khs.sssssP,khs.aaNH,khs.sssNH,khs.dO,MDEC-12,khs.sF,khs.ssBH,khs.sssB,MDEC-13,khs.sssGeH,MDEC-14,C2SP1,khs.sI,khs.dS,C2SP2,MDEC-44,khs.dssC,khs.aaCH,khs.aasN,C2SP3,khs.dNH,khs.ssssN,khs.ssssGe,khs.sssCH,VP-0,TopoPSA,khs.sBr,khs.sGeH3,VP-1,C1SP1,MDEN-22,khs.ssssPb,khs.ssNH,VC-3,VP-2,C1SP2,MDEN-23,VC-4,khs.ssNH2,VP-3,C1SP3,ATSc1,khs.dsN,khs.ssCH2,VC-5,VP-4,ATSc2
InChI%3D1S%2FC7H4N2O3S%2Fc10-9%2811%297-2-1-6%2812-7%295-3-13-4-8-5%2Fh1-4H,0.0,1.0,1.93999695777893,0.649422585964203,0.0,-0.0745581761002541,0.0,2.45438528060913,0.391107171773911,1.0,0.140568628907204,0.0,2.66758871078491,0.201531767845154,66.0,2.14426136016846,-0.0615615732967854,0.0,0.0,0.0,0.440346926450729,0.0,0.0,5.8319354057312,0.0,0.597615480422974,0.0,0.494655221700668,0.0,0.0,0.0,9.55102062225342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02216053009033,0.0,0.125307783484459,0.0,0.75,2.08333325386047,0.5,0.0778684094548225,0.666666686534882,1.0,0.0,0.0,0.0824442580342293,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,9.25914859771729,0.0,0.0,0.0,6.2708568572998,0.833333313465118,0.0,5.62176561355591,0.0,4.52305269241333,0.0,0.0,0.0,0.25,0.0,3.51516914367676,0.0,1.65096366405487,0.0,2.05578207969666,0.0,0.0,22.1711368560791,0.0,1.59731233119965,0.0,0.0,19.6092414855957,0.0,0.428571432828903,0.848921060562134,0.0,152.0,0.0,26.2702007293701,0.0,0.0,250.0,0.262188702821732,0.0,692.462463378906,2.0,0.0,0.219416096806526,791.564575195312,0.0,0.906242251396179,19.2670211791992,0.0,0.0,0.389442652463913,1050.73413085938,19.3852005004883,0.0,0.0,328.059997558594,0.0,698.206665039062,0.0,0.0,0.0,632.132629394531,4.70043992996216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,7.15331792831421,100.089996337891,0.0,0.0,4.34238147735596,0.0,0.0,0.0,1.0,0.213447719812393,2.9873628616333,1.0,0.200000002980232,0.0,0.0,2.04299592971802,1.0,0.292477875947952,0.0,2.0,0.0239986199885607,1.43887102603912,-0.1414924710989
InChI%3D1S%2FC3H3N3O3%2Fc7-2-1-6%285-9%293%288%294-2%2Fh1H2%2C%28H%2C4%2C7%2C8%29,0.0,0.0,1.35015892982483,0.151495426893234,0.0,0.187467262148857,,2.03815960884094,0.0234473999589682,0.0,-0.225979670882225,1.0,1.85018289089203,0.00263523147441447,42.0,0.0,0.0636641085147858,,0.0,0.0,0.259228616952896,0.0,0.0,1.41421353816986,0.0,0.261830419301987,0.0,0.138123199343681,0.0,0.0,0.0,7.11111116409302,0.0,0.0,0.0,0.0,0.0,0.0,,2.72222232818604,0.0,0.0353553406894207,0.0,0.666666686534882,1.4693877696991,0.696238338947296,0.0460565350949764,0.0,0.0,0.0,,0.0264359842985868,0.0,,9.0,0.0,1.0,0.0,,0.0,6.85337114334106,0.0,,,4.23638200759888,0.6910440325737,0.0,3.72218799591064,0.0,2.80838751792908,0.0,,,0.117851130664349,,2.24152088165283,,0.5,0.0,1.13403356075287,0.0,0.0,12.4033708572388,0.0,0.300349175930023,0.0,0.0,11.2423791885376,,0.400000005960464,0.0680413842201233,0.0,66.0,0.0,15.5706853866577,0.0,0.0,85.0,0.0962250456213951,,277.480987548828,0.0,0.0,0.260491460561752,309.458099365234,,0.525672793388367,12.2935647964478,0.0,0.0,0.300349175930023,400.168212890625,7.98796224594116,0.0,,72.0599975585938,0.0,231.914138793945,0.0,0.0,0.0,91.9251861572266,4.16992521286011,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31245756149292,82.3300018310547,,0.0,2.15090656280518,0.0,0.333333343267441,,0.0,0.182246178388596,1.44990408420563,1.0,1.41421353816986,0.0,0.0,0.835255920886993,1.0,0.343413174152374,2.0,1.0,0.0129099441692233,0.468852669000626,-0.219208955764771
InChI%3D1S%2FC7H14N2O%2Fc10-8-9-6-4-2-1-3-5-7-9%2Fh1-7H2,0.0,0.0,0.492799282073975,0.882076680660248,0.0,0.0289620198309422,0.0,0.594861328601837,0.591235756874084,0.0,-0.0211227033287287,1.0,0.492799282073975,0.39509528875351,42.0,10.324803352356,-0.00434265425428748,,0.0,0.0,0.182246178388596,0.0,0.0,0.0,0.0,0.207735031843185,0.0,0.182246178388596,0.0,0.0,0.0,8.10000038146973,0.0,0.0,0.0,0.0,0.0,0.0,,4.76033067703247,0.0,0.0,0.0,0.5,3.11111116409302,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,12.0,0.0,0.0,0.0,,0.0,7.23420429229736,0.0,,0.0,4.93185186386108,0.20412415266037,0.0,3.61939096450806,0.0,2.80209517478943,0.0,,,0.0,0.0,1.94894134998322,,0.0,0.0,1.35517168045044,0.0,0.0,11.4944448471069,0.0,0.942031562328339,0.0,0.0,11.2458248138428,,0.333333343267441,0.654647946357727,0.0,92.0,0.0,12.218207359314,0.0,0.0,121.0,0.0,,463.296020507812,0.0,0.0,0.0,481.966888427734,,0.399571418762207,13.3289251327515,0.0,0.0,0.0,527.062805175781,9.16273975372314,0.0,0.0,486.029998779297,0.0,549.447387695312,0.0,0.0,0.0,335.505828857422,4.32192802429199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.25242280960083,32.6699981689453,,0.0,4.01502990722656,0.0,0.0,,0.0,0.100000001490116,2.80307960510254,0.0,1.0,0.0,0.0,1.94792556762695,2.0,0.0583857260644436,1.0,7.0,0.0,1.31241810321808,-0.0322740711271763
InChI%3D1S%2FC2H2F4%2Fc3-1-2%284%2C5%296%2Fh1H2,0.0,0.0,1.06066012382507,0.0,0.0,-0.161664739251137,0.0,0.353553384542465,0.0,0.0,0.112854935228825,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0572702661156654,0.0,0.0,0.0,0.0,0.00721537554636598,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63265311717987,0.0,0.0,0.0,0.5,5.33333349227905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.207106590271,0.0,0.0,0.0,2.56066012382507,1.56066012382507,0.0,2.91421365737915,0.353553384542465,1.06066012382507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0081768035889,0.0,0.0,0.0,0.0,7.32714033126831,0.0,0.333333343267441,0.0,0.0,24.0,0.0,13.83327293396,0.0,1.0,28.0,0.0,0.0,50.2172050476074,0.0,0.0,0.0,48.1998252868652,0.0,0.503897547721863,7.50613260269165,0.0,0.0,0.0,53.7982864379883,0.0,0.0,0.0,19.0400009155273,0.0,18.4236164093018,0.0,0.0,0.0,0.0,3.58496260643005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71896457672119,0.0,0.0,0.0,1.1877613067627,0.0,0.0,0.0,0.0,0.178520336747169,0.748808205127716,0.0,0.0,0.0190900880843401,0.0,0.151522874832153,2.0,0.407212108373642,0.0,1.0,0.0,0.0,-0.154796242713928
InChI%3D1S%2FC16H17NO2%2Fc1-18-15-9-10-16%2819-2%2913%2811-15%296-3-12-4-7-14%2817%298-5-12%2Fh3-11H%2C17H2%2C1-2H3,0.0,0.0,2.27757239341736,1.17620265483856,0.0,0.00921253487467766,0.0,3.03219175338745,0.594694674015045,0.0,-0.00545046851038933,0.0,3.80089616775513,0.31417578458786,92.0,10.7442169189453,-0.0432386286556721,0.0,2.0,0.0,0.752023577690125,0.0,0.0,15.9827899932861,0.0,0.850901424884796,0.0,0.858596801757812,0.0,2.0,0.0,15.3900003433228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.69526624679565,0.0,0.0,0.0,0.833333313465118,4.5,0.0,0.0518340393900871,0.0,0.0,0.0,0.0,0.0656057596206665,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,13.6649255752563,0.0,0.0,0.0,9.223876953125,1.03025674819946,0.0,7.71898174285889,0.0,6.43131732940674,0.0,0.0,0.0,0.0833333358168602,0.0,4.75330495834351,0.0,2.779865026474,2.0,3.89058780670166,0.0,0.0,20.9089260101318,0.0,2.49775695800781,0.0,0.0,21.4945526123047,0.0,0.454545468091965,1.51360106468201,0.0,339.0,0.0,27.660737991333,0.0,0.0,774.0,0.0,0.0,1146.36572265625,5.0,0.0,0.151374712586403,1287.86193847656,0.0,0.847118139266968,27.9928302764893,0.0,0.200000002980232,0.286596477031708,1671.85388183594,21.4945526123047,0.0,0.0,1027.03002929688,0.0,1610.79870605469,0.0,0.0,0.0,1227.54162597656,5.24792766571045,0.0,0.0,2.0,0.142857149243355,0.0,0.0,0.0,0.0,0.0,3.31477332115173,0.0,0.0,0.0,2.15939807891846,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0899991989136,44.4799995422363,0.0,0.0,5.98350477218628,0.0,0.0,0.0,0.0,0.402750372886658,4.10788059234619,0.0,0.0,0.0,0.0,2.82867765426636,0.0,0.316135227680206,0.0,0.0,0.0196418557316065,1.76278209686279,-0.174412310123444
InChI%3D1S%2FC15H11NO2%2Fc1-8-6-7-11-12%2813%288%2916%2915%2818%2910-5-3-2-4-9%2810%2914%2811%2917%2Fh2-7H%2C16H2%2C1H3,0.0,0.0,3.985595703125,1.65098083019257,0.0,0.00300748273730278,0.0,6.73738718032837,0.93836784362793,0.0,-0.0419346615672112,0.0,10.8864765167236,0.546919941902161,100.0,5.15518665313721,-0.118898771703243,0.0,0.0,0.0,1.38155233860016,0.0,0.0,15.9953508377075,0.0,1.8607474565506,0.0,2.42774963378906,0.0,0.0,0.0,13.0050001144409,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.83555555343628,0.0,0.0,0.0,1.0,1.98347103595734,0.200000002980232,0.0642361119389534,0.0,0.0,0.0,0.0,0.129106134176254,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,12.861442565918,0.0,0.0,0.0,8.6090612411499,1.33241188526154,0.0,7.98535537719727,0.0,7.46243953704834,0.0,0.0,0.0,0.601001560688019,0.0,6.25888252258301,0.0,13.8563365936279,5.0,5.26281070709229,0.0,0.0,19.9089260101318,0.0,3.4858717918396,0.0,0.0,20.8303699493408,0.0,0.5,2.42994666099548,0.0,237.0,0.0,31.660737991333,0.0,0.0,519.0,0.0,0.0,1291.48315429688,6.0,0.0,0.175925925374031,1571.24890136719,0.0,0.849451959133148,38.321475982666,0.0,0.0,0.445511013269424,2338.84375,34.3729400634766,0.0,0.0,655.030029296875,0.0,2515.92114257812,0.0,0.0,0.0,1942.91186523438,5.16992521286011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.22054314613342,0.0,0.0,0.0,2.41710042953491,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85794830322266,60.1599998474121,0.0,0.0,5.68495750427246,0.0,0.0,0.0,0.0,0.597574770450592,4.42252826690674,0.0,0.0,0.0,0.0,3.35151839256287,1.0,0.26698899269104,0.0,0.0,0.155536323785782,2.3164176940918,-0.0760945007205009
InChI%3D1S%2FC12H8Cl2%2Fc13-11-5-1-3-9%287-11%2910-4-2-6-12%2814%298-10%2Fh1-8H,0.0,0.0,1.64113855361938,1.14081823825836,0.0,-0.0081827798858285,0.0,2.49206042289734,0.560696184635162,0.0,-2.13390758290188e-05,0.0,3.3854022026062,0.304798096418381,70.0,9.63434886932373,0.00299776485189795,0.0,0.0,2.0,0.779208600521088,0.0,0.0,13.6529321670532,0.0,0.995973110198975,0.0,1.15062117576599,0.0,0.0,0.0,10.5155553817749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67999982833862,0.0,0.0,0.0,0.75,2.75,0.0,0.0555555559694767,0.0,0.0,0.0,0.0,0.0907718539237976,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.96625518798828,0.0,0.0,0.0,6.75402021408081,0.910683631896973,0.0,6.06371450424194,0.0,4.62058019638062,0.0,0.0,0.0,0.0833333358168602,0.0,3.81836342811584,0.0,2.52506470680237,2.0,3.00894069671631,0.0,0.0,29.4255065917969,0.0,1.68282890319824,0.0,0.0,18.9034748077393,0.0,0.428571432828903,1.07964336872101,0.0,166.0,0.0,27.8069496154785,0.0,0.0,301.0,0.0,0.0,974.025573730469,4.0,0.0,0.16666667163372,1103.66284179688,0.0,0.726386487483978,25.8069496154785,0.0,0.0,0.262891709804535,1437.95703125,21.8069496154785,0.0,0.0,347.019989013672,0.0,1291.89636230469,0.0,0.0,0.0,955.37353515625,4.80735492706299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88658905029297,0.0,0.0,0.0,5.02662801742554,0.0,0.0,0.0,0.0,0.544631123542786,3.89356637001038,0.0,0.0,0.0,0.0,2.45276260375977,0.0,0.0506796278059483,0.0,0.0,0.0277777779847383,1.7166610956192,-0.0164571460336447
InChI%3D1S%2FC6H13NO%2Fc1-4-7%285-2%296%283%298%2Fh4-5H2%2C1-3H3,0.0,0.0,1.13807117938995,0.0,0.0,0.0476569049060345,0.0,1.30473780632019,0.0,0.0,-0.0183780789375305,1.0,0.333333343267441,0.0,30.0,0.5,-0.00692140683531761,0.0,0.0,0.0,0.51015317440033,0.0,0.0,1.0,0.0,0.55579674243927,0.0,0.0912870913743973,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9375,0.0,0.0,0.0,1.0,2.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.56891393661499,0.0,0.0,0.0,3.71874403953552,0.5,0.0,2.8205931186676,0.0,1.99156379699707,0.0,0.0,0.0,0.16666667163372,0.0,1.23148417472839,0.0,0.0,0.0,0.0,0.0,0.0,9.13445663452148,0.0,0.0,0.0,0.0,7.83064794540405,0.0,0.5,0.0,0.0,43.0,0.0,9.38411331176758,0.0,0.0,67.0,0.0,0.0,315.930816650391,0.0,0.0,0.0,309.743591308594,0.0,0.788647055625916,8.66418361663818,0.0,0.0,0.0,333.918701171875,5.66418409347534,0.0,0.0,344.019989013672,0.0,285.646087646484,0.0,0.0,0.0,135.735977172852,4.0,0.0,0.0,3.0,0.75,0.0,0.0,0.0,0.0,1.0,2.88449907302856,0.0,0.0,0.0,1.44224953651428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76967525482178,20.3099994659424,0.0,0.0,2.97440004348755,0.0,0.0,0.0,0.0,0.203090488910675,1.6913081407547,1.0,0.0,0.0,0.0,1.20876860618591,5.0,0.195098370313644,0.0,2.0,0.0456435456871986,0.668933987617493,-0.119906604290009
InChI%3D1S%2FC3H4O2%2Fc4-2-1-3-5%2Fh1-4H,0.0,0.0,0.0,0.0,0.0,0.00201055174693465,0.0,0.0,0.0,0.0,-0.0898998230695724,0.0,0.0,0.0,14.0,2.38110160827637,0.0534497611224651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.12132024765015,0.0,0.0,0.0,2.41421365737915,0.0,0.0,1.35355341434479,0.0,0.70710676908493,0.0,0.0,0.0,0.0,0.0,0.353553384542465,0.0,0.0,0.0,0.0,0.0,0.0,6.54893827438354,0.0,0.0,0.0,0.0,4.66418409347534,0.0,0.5,0.0,0.0,24.0,0.0,3.66418385505676,0.0,0.0,20.0,0.0,0.0,104.984329223633,0.0,0.0,0.0,89.8929061889648,0.0,0.699970722198486,2.66418385505676,0.0,0.0,0.0,63.8594093322754,1.77446901798248,0.0,0.0,44.0200004577637,0.0,35.127815246582,0.0,0.0,0.0,12.6999979019165,3.32192802429199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58751273155212,37.2999992370605,0.0,0.0,1.16056776046753,0.0,0.0,0.0,0.0,0.0,0.477604061365128,2.0,0.0,0.0,0.0,0.164633721113205,0.0,0.203314870595932,0.0,0.0,0.0,0.0351364202797413,-0.0672179237008095
InChI%3D1S%2FC9H11N3O%2Fc13-11-12-6-2-4-9%2812%298-3-1-5-10-7-8%2Fh1%2C3%2C5%2C7%2C9H%2C2%2C4%2C6H2,0.0,0.0,1.42949759960175,0.931074023246765,1.0,0.0434379726648331,0.0,2.47093868255615,0.457889795303345,0.0,-0.054858572781086,1.0,2.85722470283508,0.234466820955276,64.0,7.57547664642334,0.0428104661405087,0.0,0.0,0.0,0.674624979496002,0.0,0.0,6.88320255279541,0.0,0.988320231437683,0.0,0.893050968647003,0.0,0.0,0.0,9.55102062225342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48148155212402,0.0,0.0912870913743973,0.0,0.75,2.08333325386047,0.0,0.111313574016094,0.0,0.0,0.0,0.0,0.10412809252739,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.09601211547852,0.0,0.0,0.0,6.41501474380493,0.469416111707687,0.0,5.1611762046814,0.0,4.49757766723633,0.0,0.0,0.0,0.136082768440247,0.0,3.75531578063965,0.0,1.0,1.0,2.58075833320618,0.0,0.0,14.8544330596924,0.0,1.39961671829224,0.0,0.0,15.5781946182251,0.0,0.428571432828903,0.870627224445343,0.0,150.0,0.0,19.7167625427246,0.0,0.0,241.0,0.117851130664349,0.0,693.5087890625,1.0,0.0,0.253436774015427,796.62646484375,0.0,0.795017421245575,17.8274803161621,0.0,0.0,0.286596477031708,1050.01794433594,16.0210056304932,0.0,0.0,469.040008544922,0.0,853.867431640625,0.0,0.0,0.0,659.459533691406,4.70043992996216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,7.2579607963562,45.560001373291,0.0,0.0,4.41433906555176,0.0,0.200000002980232,0.0,0.0,0.26916179060936,3.18910694122314,2.0,1.0,0.0,0.0,2.39860916137695,1.0,0.138038620352745,1.0,3.0,0.0592965446412563,1.76104366779327,-0.0739396959543228
InChI%3D1S%2FC2H5N5O3%2Fc1-6%285-8%292%283%294-7%289%2910%2Fh1H3%2C%28H2%2C3%2C4%29,0.0,1.0,1.41222512722015,0.0682109594345093,0.0,0.103301033377647,0.0,1.54151904582977,0.00745355989784002,0.0,-0.145895257592201,1.0,1.48079812526703,0.0,40.0,0.0,0.080022431910038,0.0,0.0,0.0,0.265360414981842,0.0,0.0,0.0,0.0,0.147634759545326,0.0,0.0991049334406853,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76033067703247,0.0,0.0,0.0,1.0,4.48000001907349,0.721124768257141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.333333343267441,8.14626407623291,0.0,0.0,0.0,4.57458591461182,0.879652798175812,0.0,3.99236512184143,0.0,2.45854473114014,0.0,0.0,0.0,0.16666667163372,0.0,1.37824678421021,0.0,0.0,0.0,0.560840666294098,0.0,0.0,14.1233472824097,0.0,0.19245009124279,0.0,0.0,12.0451154708862,0.0,0.5,0.0,0.0,81.0,0.0,15.0133867263794,0.0,0.0,130.0,0.0,0.0,273.602447509766,0.0,0.0,0.0,281.453369140625,0.0,0.658083200454712,13.1006908416748,0.816496610641479,0.0,0.0,319.592895507812,11.8469696044922,0.816496610641479,0.0,106.080001831055,0.0,262.471405029297,0.0,0.0,0.0,163.687026977539,4.32192802429199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0663857460022,102.690002441406,0.0,0.0,2.14214968681335,0.0,0.333333343267441,0.0,1.0,0.193169504404068,1.32277643680573,0.0,2.37841415405273,0.0,0.0,0.643270075321198,0.0,0.157858401536942,1.0,0.0,0.025000000372529,0.199653878808022,-0.0916610360145569
InChI%3D1S%2FC10H8N4%2Fc11-8-5-4-7-10%2813-8%2914-6-2-1-3-9%2814%2912-7%2Fh1-6H%2C%28H2%2C11%2C13%29,0.0,0.0,2.1363730430603,2.3822820186615,0.0,0.0858691334724426,0.0,3.67258810997009,1.39094066619873,0.0,-0.0481136068701744,1.0,5.36710071563721,0.935019969940186,78.0,5.41658639907837,0.00713324500247836,0.0,0.0,0.0,1.14936113357544,0.0,0.0,8.90622711181641,0.0,1.88137233257294,0.0,2.49494576454163,0.0,0.0,0.0,9.2421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53875231742859,0.0,0.0430331490933895,0.0,0.75,1.546875,0.0,0.219020053744316,0.0,0.0,0.0,0.0,0.315344512462616,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,9.54360580444336,0.0,0.0,0.0,6.84333658218384,0.894173979759216,0.0,6.28625202178955,0.0,5.43360376358032,0.0,0.0,0.0,0.191638320684433,0.0,4.78612565994263,0.0,2.80396580696106,0.0,4.15251350402832,0.0,0.0,15.4399518966675,0.0,2.7225456237793,0.0,0.0,17.3294811248779,0.0,0.428571432828903,1.9376163482666,0.0,166.0,0.0,25.5756320953369,0.0,0.0,272.0,0.0785674229264259,0.0,984.851196289062,0.0,0.0,0.37359693646431,1181.72888183594,0.0,0.632970452308655,23.1880264282227,0.63245552778244,0.0,0.648104131221771,1709.78369140625,16.3570995330811,0.25,0.0,974.039978027344,0.0,1499.60827636719,0.0,0.0,0.0,1006.52691650391,4.80735492706299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,8.42190551757812,53.7000007629395,0.0,0.0,5.70203447341919,0.0,0.333333343267441,0.0,2.0,0.47747141122818,4.62896919250488,1.0,1.0,0.0,0.0,3.7165515422821,3.0,0.229221642017365,0.0,6.0,0.0940491408109665,3.01035833358765,-0.166599407792091
InChI%3D1S%2FC6H6ClN%2Fc7-5-1-3-6%288%294-2-5%2Fh1-4H%2C8H2,0.0,,0.816496610641479,0.440440118312836,,-0.00201437715440989,,0.760079681873322,0.095069095492363,,-0.0010634494246915,,1.13807117938995,0.0,36.0,3.30192732810974,-0.0180799681693316,,,,0.329329013824463,,0.0,5.65685415267944,,0.259733587503433,0.0,0.316126346588135,0.0,0.0,,6.125,0.0,,1.0,0.0,,0.0,,2.51999998092651,0.0,0.0,0.0,0.666666686534882,1.79999995231628,0.0,0.0277777779847383,0.0,,,,0.0475345477461815,,,7.0,,,0.0,,0.0,5.98312759399414,0.0,,,3.78769373893738,0.577350258827209,,3.3650438785553,0.0,2.30453038215637,0.0,,,0.0,,1.4267463684082,,0.333333343267441,0.0,1.30473780632019,0.0,0.0,16.0727424621582,0.0,0.333333343267441,0.0,,10.1179227828979,,0.400000005960464,0.0,0.0,58.0,0.0,14.2358455657959,0.0,0.0,62.0,0.0,,411.37646484375,2.0,0.0,0.0833333358168602,436.046875,,0.606096148490906,11.2358455657959,0.0,0.0,0.16666667163372,513.993774414062,4.11792278289795,0.0,,140.020004272461,,341.955291748047,0.0,,,91.2741775512695,4.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,6.0,0.0,0.0,4.0,,0.0,0.0,,,0.0,5.0206446647644,26.0200004577637,,,2.67698907852173,0.0,0.0,,0.0,0.285207271575928,1.98798704147339,0.0,0.0,0.0,0.0,1.12198138237,0.0,0.0410009883344173,,0.0,0.0,0.588768482208252,-0.0123502882197499
