SMILES,SCH-4,ATSm3,C1SP3,SCH-5,ATSm4,SCH-6,Zagreb,ATSm5,VP-0,topoShape,VP-1,ATSc1,MDEO-11,SCH-7,VP-2,PetitjeanNumber,ATSc2,Kier1,MDEO-12,MDEN-22,VP-3,ATSc3,Kier2,SP-0,C2SP2,MDEN-23,ATSp1,MDEC-22,VP-4,ATSc4,Kier3,SP-1,C2SP3,ATSp2,MDEC-23,MDEC-44,VP-5,ATSc5,SP-2,MDEC-24,VP-6,SP-3,WPATH,TopoPSA,ATSp3,SP-4,ATSp4,SPC-4,VP-7,SP-5,ATSp5,VC-3,SPC-5,VCH-3,VC-4,SPC-6,SP-6,VC-5,WPOL,SP-7,VCH-4,VC-6,SC-3,VPC-4,MDEO-22,MDEN-11,MDEN-33,MDEC-11,MDEN-12,ECCEN,C3SP2,SC-4,VAdjMat,VCH-5,VPC-5,MDEC-33,MDEC-12,MDEN-13,fragC,C3SP3,SC-5,VCH-6,VPC-6,MDEC-34,MDEC-13,SC-6,VCH-7,MDEC-14,ATSm1,C1SP2,ATSm2,SCH-3
InChI%3D1S%2FC26H29NO%2Fc1-4-25%2821-11-7-5-8-12-21%2926%2822-13-9-6-10-14-22%2923-15-17-24%2818-16-23%2928-20-19-27%282%293%2Fh5-18H%2C4%2C19-20H2%2C1-3H3,0.0,40.1624603271,3.0,0.0,42.2176513672,0.2874574661,138.0,44.1624603271,17.0596866608,1.0,9.9068489075,0.2723938823,0.0,0.2248892188,7.115272522,0.5,-0.1502076834,22.6800003052,0.0,0.0,4.790266037,-0.0572874285,12.0,19.7693748474,0.0,0.0,2078.6535644531,28.7862052917,3.3484201431,0.1401885152,6.7600002289,13.6858720779,16.0,2396.72265625,29.4478054047,0.0,2.3055627346,-0.0993888453,11.5511894226,0.0,1.2351033688,9.2448711395,2141.0,12.470000267,3232.0029296875,7.761806488,3515.6186523438,2.9704258442,0.7673293948,6.3931951523,3506.7973632813,0.7851575017,5.0413689613,0.0,0.0,7.2605733871,4.0377373695,0.0932265371,41.0,3.0290923119,0.0,0.0,1.3595663309,1.4048413038,0.0,0.0,0.0,0.454280138,0.0,644.0,2.0,0.0,5.8073549271,0.0,1.9660742283,6.5340471268,6.9971628189,0.0,2725.0200195313,3.0,0.2245134115,0.0919278041,2.3917999268,0.0,2.8165895939,0.0,0.0573041327,0.0,29.1344566345,0.0,31.1627388,0.0
InChI%3D1S%2FC6H6ClN%2Fc7-5-1-3-6%288%294-2-5%2Fh1-4H%2C8H2,0.0,14.2358455658,0.0,0.0,11.2358455658,0.0833333358,36.0,4.1179227829,5.0206446648,0.6666666865,2.6769890785,0.067200914,0.0,0.1666666716,1.9879870415,0.400000006,-0.0198609494,6.125,0.0,0.0,1.1219813824,-0.0033725451,2.5199999809,5.983127594,0.0,0.0,411.3764648438,3.3019273281,0.5887684822,-0.0022152683,1.7999999523,3.7876937389,6.0,436.046875,5.6568541527,0.0,0.4404401183,-0.0298122633,3.3650438786,0.0,0.0950690955,2.3045303822,62.0,26.0200004578,513.9937744141,1.4267463684,341.955291748,0.8164966106,0.0,1.3047378063,91.2741775513,0.2852072716,0.7600796819,0.0,0.0,1.1380711794,0.3333333433,0.0,7.0,0.0,0.0,0.0,0.5773502588,0.3293290138,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,4.0,0.0,0.2597335875,0.3333333433,0.0,0.0,140.0200042725,0.0,0.0,0.027777778,0.3161263466,0.0,0.0,0.0,0.0475345477,0.0,16.0727424622,0.0,10.1179227829,0.0
InChI%3D1S%2FC8H20N2%2Fc1-3-5-7-9-10-8-6-4-2%2Fh9-10H%2C3-8H2%2C1-2H3,0.0,8.6647405624,4.0,0.0,7.6647410393,0.0,34.0,6.6647410393,7.2426404953,0.8000000119,4.3713202477,0.0592663437,0.0,0.0,2.5606601238,0.4444444478,-0.0069155889,10.0,0.0,1.0,1.4356601238,-0.0337733179,9.0,7.6568541527,0.0,0.0,420.0192565918,5.2964367867,0.7071067691,0.0061688107,9.1428575516,4.9142136574,4.0,392.2381286621,0.0,0.0,0.3642767072,0.0040666591,3.1213202477,0.0,0.2133883536,1.9571068287,165.0,24.0599994659,350.5137634277,1.2071068287,302.8909606934,0.0,0.1196383461,0.7285534143,253.8460693359,0.0,0.0,0.0,0.0,0.0,0.4267767072,0.0,7.0,0.2392766923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111119,0.0,122.0,0.0,0.0,4.3219280243,0.0,0.0,0.0,3.3762362003,0.0,751.0200195313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7199764252,0.0,9.6923589706,0.0
InChI%3D1S%2FC20H16%2Fc1-13-16-8-5-6-9-17%2816%2914%282%2920-18%2813%2912-11-15-7-3-4-10-19%2815%2920%2Fh3-12H%2C1-2H3,0.0,34.0,2.0,0.0,39.0,0.2592592537,114.0,35.0,11.7735023499,0.8000000119,7.0653839111,0.0,0.0,0.5200054049,5.5048427582,0.4444444478,0.0,13.648393631,0.0,0.0,4.4431085587,0.0,5.3252596855,13.6898698807,0.0,0.0,1705.7130126953,12.0666294098,3.4049320221,0.0,2.117647171,9.7708568573,10.0,2094.2827148438,25.0513782501,0.0,2.5427155495,0.0,8.8573465347,0.0,1.4691377878,8.3354568481,696.0,0.0,3156.9479980469,7.5079836845,3470.3359375,3.7594337463,0.9387626648,6.591878891,2862.7834472656,0.6845084429,6.9459385872,0.0,0.0,11.3322248459,4.5095133781,0.2204771638,39.0,3.435213089,0.0,0.0,1.2070089579,1.8180285692,0.0,0.0,0.0,0.200000003,0.0,308.0,0.0,0.0,5.3219280243,0.0,2.8530399799,13.8563365936,4.4675788879,0.0,1141.0,8.0,0.5141710639,0.0920138881,4.0182175636,0.0,6.1032543182,0.0,0.1687195599,0.0,20.0,0.0,23.0,0.0
InChI%3D1S%2FC5H12N2O%2Fc1-2-3-4-7%286%295-8%2Fh5H%2C2-4%2C6H2%2C1H3,0.0,8.0520219803,2.0,0.0,7.2179284096,0.0,28.0,4.6644625664,5.1314826012,1.0,2.775434494,0.1916034818,0.0,0.0,1.6967890263,0.5,-0.1267395318,8.0,0.0,0.0,0.9052598476,0.0497457944,5.1428570747,6.4057774544,0.0,0.0,286.0403747559,3.1473453045,0.3933926821,-0.0135311233,5.0,3.8080604076,2.0,272.2704772949,0.0,0.0,0.2198419869,-0.0048598265,2.6556484699,0.0,0.0372678004,1.7474002838,76.0,46.3300018311,260.468963623,0.7567099929,200.3995819092,0.4927992821,0.0,0.4927992821,129.0176086426,0.1054092571,0.3484617174,0.0,0.0,0.2886751294,0.1443375647,0.0,6.0,0.0,0.0,0.0,0.2886751294,0.1175687462,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,4.0,0.0,0.0831336603,0.0,1.7091480494,1.0,305.0299987793,0.0,0.0,0.0,0.0742212012,0.0,0.0,0.0,0.0,0.0,9.4944448471,0.0,8.0244503021,0.0
InChI%3D1S%2FC4H7NO2%2Fc1-2-4%287%295-3-6%2Fh2%2C6H%2C1%2C3H2%2C%28H%2C5%2C7%29,0.0,7.6052093506,0.0,0.0,6.1624612808,0.0,24.0,4.1065611839,3.8332045078,0.6666666865,1.7765924931,0.2524740994,0.25,0.0,0.8618582487,0.400000006,-0.1948078871,7.0,0.0,0.0,0.4152826369,0.1243651286,4.1666665077,5.6986703873,1.0,0.0,208.6608123779,0.3333333433,0.1369973272,-0.0796011835,3.8399999142,3.3080604076,0.0,195.4831695557,1.4142135382,0.0,0.0288675129,0.0245409422,2.3020951748,0.0,0.0,1.4783978462,50.0,52.8199996948,185.5702056885,0.6969234347,136.511138916,0.4927992821,0.0,0.2041241527,68.0893936157,0.0577350259,0.4082483053,0.0,0.0,0.2041241527,0.0,0.0,5.0,0.0,0.0,0.0,0.2886751294,0.0816496611,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,3.8073549271,0.0,0.0471249335,0.0,1.0,0.0,127.0299987793,0.0,0.0,0.0,0.0129099442,0.0,0.5,0.0,0.0,0.0,8.9089260101,2.0,6.9965543747,0.0
InChI%3D1S%2FC2H3Cl3O2%2Fc3-2%284%2C5%291%286%297%2Fh1%2C6-7H,0.0,39.4321250916,2.0,0.0,23.5919132233,0.0,30.0,0.0,5.3734579086,0.5,2.5059130192,0.3417150974,0.5,0.0,3.2842209339,0.3333333433,-0.1204175577,7.0,0.0,0.0,0.8783100843,-0.1700033396,1.8518518209,6.0773501396,0.0,0.0,353.7381286621,0.0,0.0,0.119563356,2.6666667461,2.9433755875,0.0,365.384185791,0.0,0.0,0.0,0.0,3.5207259655,0.0,0.0,1.7320507765,42.0,40.4599990845,425.0749511719,0.0,205.3073883057,2.5980761051,0.0,0.0,0.0,1.9001277685,0.5773502588,0.0,0.4208487868,0.0,0.0,0.2226922512,6.0,0.0,0.0,0.0841697603,1.6547005177,1.1923061609,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.2886751294,3.8073549271,0.0,0.3764185905,0.0,0.0,0.0,39.0499992371,0.0,0.8660253882,0.0,0.0,1.0,0.0,0.2886751294,0.0,0.0,31.6871986389,0.0,12.5193958282,0.0
InChI%3D1S%2FC6H6ClN%2Fc7-4-6-2-1-3-8-5-6%2Fh1-3%2C5H%2C4H2,0.0,11.2841081619,3.0,0.0,11.2358455658,0.1020620763,34.0,7.394010067,5.0976147652,0.6666666865,2.9157519341,0.1095558256,0.0,0.0721687824,1.7621654272,0.400000006,-0.049403023,6.125,0.0,0.0,1.1857022047,0.0027496896,3.1111111641,5.8199911118,0.0,0.0,382.3074951172,4.9414539337,0.6352649927,-0.0377670303,1.7999999523,3.9318516254,2.0,397.1932067871,3.4941356182,0.0,0.3468423784,0.043847505,2.9122841358,0.0,0.1041429713,2.3020951748,64.0,,444.1678771973,1.5953879356,321.6331787109,0.4927992821,0.0398409553,1.1051716805,118.685508728,0.1178511307,0.5948613286,0.0,0.0,0.4927992821,0.3484617174,0.0,7.0,0.1443375647,0.0,0.0,0.2041241527,0.2543766201,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,4.0,0.0,0.2370548844,0.0,0.0,0.0,140.0200042725,1.0,0.0,0.0248451997,0.1493196487,0.0,0.0,0.0,0.0175682101,0.0,16.0727424622,0.0,10.2841081619,0.0
InChI%3D1S%2FC7H6N4O3S%2Fc8-10-7-9-4%283-15-7%295-1-2-6%2814-5%2911%2812%2913%2Fh1-3H%2C8H2%2C%28H%2C9%2C10%29,0.0,31.9098377228,2.0,0.2357022613,26.0728435516,0.2874574661,76.0,22.8837566376,8.1533184052,0.8000000119,4.7517299652,0.3698027134,0.5,0.4992624223,3.4353327751,0.4444444478,-0.1963246018,11.484375,0.6666666865,0.5,2.4253757,-0.0423004776,4.8884296417,10.8364992142,0.0,0.3380616903,858.6721191406,1.3103706837,1.6278823614,0.1550198197,2.5714285374,7.2027087212,4.0,991.8794555664,5.6937861443,0.0,0.8452304006,-0.1228084937,6.4246344566,0.0,0.5084058046,5.2823615074,384.0,138.1399993896,1340.8395996094,3.9989507198,993.4412231445,2.3846838474,0.2514513135,2.6389708519,866.1825561523,0.3503783643,3.0109050274,0.0,0.0,3.3364882469,2.0443222523,0.02399862,18.0,1.0776321888,0.0,0.0,1.0374574661,0.6619331837,0.0,0.0,0.0,0.0,1.1547005177,215.0,0.0,0.0,4.9068903923,0.1130776331,0.8264383674,2.5250647068,0.0,0.125,274.0799865723,0.0,0.25,0.1112818047,0.7006040812,0.0,0.0,0.0,0.1190032586,0.0,24.8911132813,0.0,22.1354160309,0.0
InChI%3D1S%2FC9H8O4%2Fc10-7-3-1-6%285-8%287%2911%292-4-9%2812%2913%2Fh1-5%2C10-11H%2C%28H%2C12%2C13%29,0.0,19.7670211792,0.0,0.0,17.7670211792,0.0680413842,60.0,11.6604595184,6.6366405487,1.0,3.5236620903,0.3647789657,1.1634025574,0.1841952801,2.4197227955,0.5,-0.1422719508,11.0769233704,0.0,0.0,1.4178307056,-0.0722370446,5.0242214203,9.8449354172,2.0,0.0,593.8272705078,4.5565538406,0.8116444349,0.0472131819,3.7037036419,6.0922241211,5.0,652.1868286133,9.3907413483,0.0,0.5204030275,0.0136766033,5.6048426628,0.0,0.213545233,3.8590447903,270.0,77.7600021362,816.0932617188,2.4902784824,706.6534423828,1.8026887178,0.0839137211,2.0785646439,450.5733947754,0.278029114,1.807531476,0.0,0.0,2.5142259598,1.142218709,0.0166666675,15.0,0.6380223036,0.0,0.0,1.0837769508,0.3914659619,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,4.70043993,0.0,0.3712765574,2.1025788784,0.0,0.0,285.0400085449,1.0,0.1666666716,0.0240562614,0.3875790536,0.0,0.0,0.0,0.0354054645,0.0,16.0978755951,1.0,14.328368187,0.0
InChI%3D1S%2FC12H15N3O5%2Fc13-9%2812%2819%2920%295-6-10%2816%2915-14-8-3-1-7%282-4-8%2911%2817%2918%2Fh1-4%2C9%2C14H%2C5-6%2C13H2%2C%28H%2C15%2C16%29%28H%2C17%2C18%29%28H%2C19%2C20%29,0.0,30.9261608124,0.0,0.0,30.1483383179,0.0833333358,92.0,22.6538467407,10.48366642,0.8571428657,5.7314596176,0.5528722405,1.4051992893,0.1070380881,4.0057435036,0.4615384638,-0.2201531529,18.0499992371,0.0,1.0,2.4420547485,-0.0673759505,9.1065092087,15.1209554672,0.0,0.0,952.5291748047,4.559896946,1.2803971767,0.1061538607,7.0255103111,9.3967542648,8.0,1039.9532470703,10.7747125626,0.0,0.7859421968,-0.0566325523,8.5059957504,0.0,0.3725650311,6.1548137665,1016.0,145.2400054932,1284.1057128906,3.6888742447,1191.1339111328,3.0888078213,0.1621691734,2.8673355579,919.7223510742,0.4535766542,2.5566051006,0.0,0.0,2.8377156258,1.9791686535,0.0367310904,25.0,1.0795869827,0.0,0.0,1.5618349314,0.6909136772,0.0,0.0,0.0,0.0,0.3651483655,401.0,0.0,0.0,5.3219280243,0.0,0.5370461941,3.2929370403,0.0,0.0,845.0800170898,1.0,0.402368933,0.027777778,0.4774567485,0.0,0.0,0.0,0.027777778,0.0,24.9523086548,3.0,22.5190029144,0.0
InChI%3D1S%2FC4H5Cl%2Fc1-3-4%282%295%2Fh3H%2C1-2H2,0.0,7.9034748077,0.0,0.0,3.9517374039,0.0,16.0,0.0,3.6254572868,0.5,1.6174235344,0.0254008099,0.0,0.0,1.13646698,0.3333333433,-0.0081307041,5.0,0.0,0.0,0.3757925928,-0.0044072596,2.25,4.2844572067,2.0,0.0,209.4044799805,0.0,0.0,-0.0001624408,4.0,2.2700555325,0.0,185.7632598877,1.0,0.0,0.0,0.0,1.8020951748,0.0,0.0,0.8164966106,18.0,0.0,159.0149993896,0.0,63.6881599426,0.4082483053,0.0,0.0,0.0,0.2314550281,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4082483053,0.1636634171,0.0,0.0,0.0,0.3333333433,0.0,19.0,0.0,0.0,3.3219280243,0.0,0.0,0.0,1.4142135382,0.0,61.0099983215,0.0,0.0,0.0,0.0,0.0,1.4142135382,0.0,0.0,0.0,12.7127532959,2.0,5.9517374039,0.0
InChI%3D1S%2FC2H3ClO%2Fc3-1-2-4%2Fh2H%2C1H2,0.0,4.2838292122,1.0,0.0,3.9319856167,0.0,10.0,0.0,2.8265986443,0.5,1.4457342625,0.2016866505,0.0,0.0,0.6295767426,0.3333333433,-0.0500885472,4.0,0.0,0.0,0.1889822334,-0.0941426754,3.0,3.4142136574,0.0,0.0,92.2391052246,1.0,0.0,0.0433878936,4.0,1.9142135382,0.0,73.077003479,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,10.0,17.0699996948,42.6243476868,0.0,15.6424789429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0200004578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4872226715,1.0,5.2838292122,0.0
InChI%3D1S%2FC8H16N2O%2Fc1-3-4-5-6-7-9-10%282%298-11%2Fh7-8H%2C3-6H2%2C1-2H3,0.0,11.2182073593,1.0,0.0,10.2179288864,0.0,40.0,7.6644625664,7.285803318,0.8000000119,4.0146689415,0.2425582707,0.0,0.0,2.4729044437,0.4444444478,-0.1225999296,11.0,0.0,0.0,1.3531130552,-0.0325556174,8.1000003815,8.527097702,0.0,1.0,440.1036682129,6.1005883217,0.6993663311,0.0491257161,7.9012346268,5.3080606461,4.0,425.0206604004,0.0,0.0,0.3600254953,-0.0032973082,3.7163085938,0.0,0.1714205742,2.4974002838,206.0,32.6699981689,413.2094421387,1.3004767895,355.2224731445,0.4927992821,0.0840241984,0.7945759892,286.6084899902,0.1154700518,0.3484617174,0.0,0.0,0.246399641,0.4734617174,0.0,9.0,0.2675373852,0.0,0.0,0.2886751294,0.1138071194,0.0,0.0,0.0,0.125,0.0,137.0,0.0,0.0,4.4594316483,0.0,0.074357003,0.0,3.3275361061,0.0,566.0300292969,0.0,0.0,0.0,0.0525783412,0.0,0.0,0.0,0.0,0.0,12.4944448471,1.0,11.1906356812,0.0
InChI%3D1S%2FC6H8N2%2Fc7-8-6-4-2-1-3-5-6%2Fh1-5%2C8H%2C7H2,0.0,9.4985561371,0.0,0.0,7.6647410393,0.1020620763,34.0,3.4985556602,4.4641017914,0.6666666865,2.4493587017,0.0228876416,0.0,0.0721687824,1.5103629827,0.400000006,-0.0047012903,6.125,0.0,0.0,0.9404557347,-0.0056153364,3.1111111641,5.8199911118,0.0,0.0,358.6783447266,6.0836434364,0.5343778729,-0.0010537815,1.7999999523,3.9318516254,6.0,374.5420227051,3.0418217182,0.0,0.3035612106,-7.14888956281357e-05,2.9122841358,0.0,0.0641500279,2.3020951748,64.0,38.0499992371,420.9419250488,1.5953879356,301.0180358887,0.4927992821,0.0185185187,1.1051716805,107.5147705078,0.0833333358,0.5948613286,0.0,0.0,0.4927992821,0.3484617174,0.0,7.0,0.1443375647,0.0,0.0,0.2041241527,0.1443375647,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,4.0,0.0,0.1388888955,0.0,0.0,0.0,200.0200042725,0.0,0.0,0.032075014,0.0962250456,0.0,0.0,0.0,0.016037507,0.0,8.7199764252,0.0,8.5261735916,0.0
InChI%3D1S%2FC12H12N2O3%2Fc1-2-12%288-6-4-3-5-7-8%299%2815%2913-11%2817%2914-10%2812%2916%2Fh3-7H%2C2H2%2C1H3%2C%28H2%2C13%2C14%2C15%2C16%2C17%29,0.0,29.5704059601,1.0,0.0,35.318031311,0.150174588,88.0,35.7520942688,9.2909612656,1.0,5.2671089172,0.4084806144,0.75,0.2571670711,3.7783033848,0.5,-0.2993586957,13.4320983887,0.0,0.5,2.9634501934,0.2871907353,5.3254437447,12.466255188,0.0,0.0,1080.8530273438,6.9456291199,1.9982715845,-0.338165611,2.2907230854,8.1082258224,6.0,1282.33203125,7.5181999207,0.0,1.0834355354,0.1532579213,7.1795310974,2.6207413673,0.5190905333,6.3244628906,458.0,82.25,1854.3483886719,5.6582489014,2014.7181396484,3.7582082748,0.2427346259,3.5391426086,1560.0987548828,0.5518231988,7.2400345802,0.0,0.0441941731,8.6160755157,2.3112106323,0.1754695773,31.0,1.1753383875,0.0,0.0324090607,1.2910394669,1.4695085287,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0680413842,5.0874629021,0.0,2.1247763634,2.6726961136,1.6397691965,0.0,628.049987793,1.0,0.6353797317,0.0445750132,1.8632329702,3.0393426418,1.1734822989,0.1302457303,0.047409784,0.5,20.0433826447,2.0,19.6610164642,0.0
InChI%3D1S%2FC7H8ClN%2Fc1-5-4-6%288%292-3-7%285%299%2Fh2-4H%2C9H2%2C1H3,0.0,16.2358455658,1.0,0.0,14.4020309448,0.0680413842,42.0,8.0696601868,5.9432945251,0.6666666865,3.0936558247,0.0671302825,0.0,0.2041241527,2.4373457432,0.400000006,-0.0200073216,7.1111111641,0.0,0.0,1.4669438601,-0.0031837698,2.7222223282,6.8533711433,0.0,0.0,508.4026794434,1.6509636641,0.8657696843,-0.0020099031,1.7041419744,4.1983771324,5.0,550.9166259766,5.8538007736,0.0,0.4822419584,-0.030024847,3.8727920055,0.0,0.1776903272,2.860366106,84.0,26.0200004578,689.4816894531,1.8167629242,527.7539672852,1.4782780409,0.013888889,1.3316001892,187.2896881104,0.4166531265,1.5580285788,0.0,0.0,2.0759329796,0.5044733286,0.0481125228,10.0,0.0680413842,0.0,0.0,0.7600796819,0.6219938993,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,4.1699252129,0.0,0.6297926903,1.6509636641,1.0400419235,0.0,217.0200042725,1.0,0.1666666716,0.0240562614,0.6704559922,0.0,1.6509636641,0.0,0.06522239,0.0,17.0727424622,0.0,11.1179227829,0.0
InChI%3D1S%2FC18H20O2%2Fc1-3-17%2813-5-9-15%2819%2910-6-13%2918%284-2%2914-7-11-16%2820%2912-8-14%2Fh5-12%2C19-20H%2C3-4H2%2C1-2H3,0.0,29.3283672333,2.0,0.0,31.3283672333,0.1666666716,98.0,28.6641845703,11.9274425507,0.8333333135,6.961268425,0.1582599282,0.0909090936,0.2628917098,4.75796175,0.4545454681,-0.04741171,16.371881485,0.0,0.0,3.5029163361,-0.0264992565,7.8520407677,14.5351696014,0.0,0.0,1395.0216064453,12.1977014542,2.508715868,-0.0064042746,4.25,9.6513967514,12.0,1598.0515136719,21.1690063477,0.0,1.6406888962,-0.0265779197,8.1841096878,0.0,0.7438918352,6.8247771263,814.0,40.4599990845,2143.703125,5.3993663788,2271.841796875,2.7227041721,0.4256865382,4.3624391556,2004.9826660156,0.4925145507,4.2030177116,0.0,0.0,5.7088851929,2.5137917995,0.0901755616,30.0,1.6487669945,0.0,0.0,1.1828491688,1.1600563526,0.0,0.0,0.0,0.200000003,0.0,340.0,2.0,0.0,5.3219280243,0.0,1.7471138239,5.0082883835,4.8438839912,0.0,1301.0200195313,2.0,0.1916383207,0.055555556,2.0014266968,0.0,3.1556169987,0.0,0.0526229776,0.0,21.5489387512,0.0,21.6641845703,0.0
InChI%3D1S%2FC5H10N2O%2Fc8-6-7-4-2-1-3-5-7%2Fh1-5H2,0.0,10.2182073593,2.0,0.0,8.1627397537,0.1020620763,34.0,3.8303692341,4.8382091522,0.6666666865,3.0150296688,0.0583950058,0.0,0.0721687824,2.0959730148,0.400000006,-0.0322024785,6.125,0.0,0.0,1.4479255676,0.0296408515,3.1111111641,5.8199911118,0.0,1.0,311.3245544434,6.0836434364,0.9588646889,-0.0211913623,1.7999999523,3.9318516254,3.0,327.3084106445,0.0,0.0,0.6320766807,-0.0050397594,2.9122841358,0.0,0.1115355045,2.3020951748,64.0,32.6699981689,366.583984375,1.5953879356,248.1947784424,0.4927992821,0.0288675129,1.1051716805,75.7559509277,0.1000000015,0.5948613286,0.0,0.0,0.4927992821,0.3484617174,0.0,7.0,0.1443375647,0.0,0.0,0.2041241527,0.1822461784,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,4.0,0.0,0.2077350318,0.0,0.0,0.0,268.0299987793,0.0,0.0,0.079056941,0.1822461784,0.0,0.0,0.0,0.0353553407,0.0,9.4944448471,0.0,9.2458248138,0.0
InChI%3D1S%2FC24H36O5%2Fc1-5-15%283%2924%2827%2929-21-11-14%282%2910-17-7-6-16%284%2920%2823%2817%2921%299-8-19-12-18%2825%2913-22%2826%2928-19%2Fh6-7%2C10%2C14-16%2C18-21%2C23%2C25H%2C5%2C8-9%2C11-13H2%2C1-4H3,0.0,48.8698577881,4.0,0.0,51.6492881775,0.1791524887,150.0,50.8661346436,18.1737003326,0.8571428657,11.2594976425,0.6205611229,0.3820962608,0.5165912509,9.3550271988,0.4615384638,-0.3072725534,23.6586894989,1.2599210739,0.0,6.9349727631,0.0921952575,10.5433883667,21.1290283203,3.0,0.0,2088.4790039063,7.7849988937,5.0698957443,-0.1834178418,6.0357141495,13.778096199,9.0,2457.0012207031,26.1195201874,0.0,3.7996277809,0.0991506651,12.8519191742,0.0,2.5969047546,10.1912679672,2246.0,72.8300018311,3468.1840820313,8.5289525986,3710.4465332031,4.7600598335,1.7738149166,6.4979014397,3424.6171875,1.4110230207,7.668088913,0.0,0.0,10.5091991425,4.9451823235,0.2117246091,47.0,3.43841362,0.0,0.0,2.357783556,2.7394433022,0.1428571492,0.0,0.0,0.9054433703,0.0,609.0,1.0,0.0,5.857981205,0.0,3.9198346138,14.3701467514,6.3291025162,0.0,3677.0500488281,5.0,0.4193637371,0.1053794175,5.151058197,0.0,8.7529459,0.0,0.2456343174,0.0,32.8723449707,2.0,33.3246421814,0.0
InChI%3D1S%2FC11H17N3O4%2Fc1-12-10-3-2-9%288-11%2810%2914%2817%2918%2913%284-6-15%295-7-16%2Fh2-3%2C8%2C12%2C15-16H%2C4-7H2%2C1H3,0.0,26.4323196411,4.0,0.0,29.7924003601,0.0680413842,82.0,30.7883968353,10.1658287048,0.8000000119,5.5653071404,0.4166444242,0.9913516045,0.126679942,3.6428234577,0.4444444478,-0.1328423023,16.0555553436,0.0,0.0,2.5523326397,-0.1840797365,8.2268428802,13.5436058044,0.0,0.5163977742,954.3503417969,7.3663802147,1.6906110048,0.1189735159,4.5659928322,8.6337585449,6.0,1076.6190185547,8.0069055557,0.0,1.0029680729,0.0343369618,6.98676157,0.0,0.5060501695,5.4549427032,618.0,101.5500030518,1407.5675048828,4.4109606743,1487.8658447266,2.3911123276,0.2848156989,3.3673388958,1270.5095214844,0.3603253067,3.6587657928,0.0,0.0,4.8781690598,2.0621967316,0.066659987,26.0,1.3217549324,0.0,0.0,0.9694160819,0.8553731441,0.0,0.0,0.25,0.0,0.0,244.0,0.0,0.0,5.1699252129,0.0,1.1070761681,1.6509636641,1.2747893333,0.0,919.0700073242,0.0,0.2874574661,0.0240562614,1.0982067585,0.0,0.9654893875,0.0,0.0335447043,0.0,22.1778411865,0.0,20.7682266235,0.0
InChI%3D1S%2FC12H5Cl5%2Fc13-8-3-1-2-6%2810%288%2915%297-4-5-9%2814%2912%2817%2911%287%2916%2Fh1-5H,0.0,45.5173721313,0.0,0.0,75.5591125488,0.1235969365,88.0,51.1818656921,12.0562181473,1.0,6.4894342422,0.2261030376,0.0,0.3741081655,5.272582531,0.5,-0.0364360586,13.4320983887,0.0,0.0,4.3894534111,-0.1090848297,5.3254437447,12.5769853592,0.0,0.0,1508.6916503906,3.8385195732,2.4852929115,0.0424018688,2.5599999428,8.019744873,10.0,1767.8701171875,12.6144657135,0.0,1.5765874386,0.0113490187,7.3678812981,0.0,0.9232875705,6.6773824692,484.0,0.0,2472.0368652344,4.72052145,2520.91015625,3.8068146706,0.4937922955,3.5430049896,1869.2861328125,0.8968744278,5.3299031258,0.0,0.0,7.5977716446,2.2792191505,0.3685990572,29.0,1.3860067129,0.0,0.0,1.3209203482,2.4521243572,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,5.0874629021,0.0,2.8904809952,9.3332586288,0.0,0.0,257.049987793,2.0,0.5959670544,0.0448895954,3.57990098,0.0,0.0,0.0,0.1478676051,0.0,55.5637664795,0.0,27.7586860657,0.0
